Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Shakur Young,@ShakurYoung3,2024-09-11T09:46:57.000Z,False,Harris wants Americans to understand the ‘dangers of a Donald Trump 2.0 presidency’ https://msnbc.com/andrea-mitchell-reports/watch/harris-wants-americans-to-understand-the-dangers-of-a-donald-trump-2-0-presidency-218996293867… via ,0,0,0,0,[],['@msnbc'],[],https://pbs.twimg.com/profile_images/1364433062558380034/M5DuMIsb_bigger.jpg,https://x.com/ShakurYoung3/status/1833804413531533563,tweet_id:1833804413531533563
@RealGsPatton007 STAND FOR TRUMP,@RealGsPatton007 STAND FOR TRUMP,2024-09-11T09:46:57.000Z,True,"TRUMP WON

Harris shocked many by being passably
able enough to string a few paragraphs to refute her image as an IMBECILE.
So they call that a win.
Unbelievable And it was 95% LIES.",0,0,0,0,[],[],['\\U0001f633'],https://pbs.twimg.com/profile_images/851239689705189376/sdcAYTFK_bigger.jpg,https://x.com/RealGsPatton007/status/1833804413166588332,tweet_id:1833804413166588332
Gaglad,@Gagladla,2024-09-11T09:46:57.000Z,False,"Well according to Twitter, you're wrong and Trump won easily.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1348630763642744833/DbJ-hm5o_bigger.jpg,https://x.com/Gagladla/status/1833804412516552770,tweet_id:1833804412516552770
C. MICHEL WEINBERG,@CMichelW,2024-09-11T09:46:56.000Z,False,"#Harris triggers #Trump.
The vice president spent most of her career as a prosecutor before heading to Washington. It showed Tuesday night.https://yahoo.com/news/analysis-4-key-moments-from-the-harris-trump-debate-044016566.html?soc_src=social-sh&soc_trk=tw&tsrc=twtr… via ",0,0,0,0,"['#Harris', '#Trump']",['@Yahoo'],[],https://pbs.twimg.com/profile_images/1597251043930378244/Oc7Ql04Y_bigger.jpg,https://x.com/CMichelW/status/1833804411639824813,tweet_id:1833804411639824813
K1W1 4EVA,@BeakyBabe,2024-09-11T09:46:56.000Z,False,"TRUMP/HARRIS DEBATE. How many people believe that the ""laughing hyena"" knew all the questions long before the debate took place, allowing her to have answers because let's face it the last speech I saw her give was about Starbucks Coffee Cups and her lipstick on the lids.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1711519042669088768/FymyZWmR_bigger.jpg,https://x.com/BeakyBabe/status/1833804411166212312,tweet_id:1833804411166212312
Gladys Wilson,@addagirl71,2024-09-11T09:46:56.000Z,False,Trump can’t keep up with his lies!!! ,0,0,0,0,[],[],"['\\U0001f602', '\\U0001f602', '\\U0001f602', '\\U0001f602', '\\U0001f602', '\\U0001f602']",https://pbs.twimg.com/profile_images/1811035488062500864/EvOMpQAj_bigger.jpg,https://x.com/addagirl71/status/1833804410608071161,tweet_id:1833804410608071161
Herschel,@herschel0063574,2024-09-11T09:46:56.000Z,False,"It wasn’t graceful, but Kamala Harris probably did enough in the debate to be competitive, unlike Biden.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1729125115588222976/7SR2IcMp_bigger.jpg,https://x.com/herschel0063574/status/1833804409332961619,tweet_id:1833804409332961619
HAWK,@Thistoo86,2024-09-11T09:46:56.000Z,False,Absolutely!,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1767020838207815680/qSw_eAfr_bigger.jpg,https://x.com/Thistoo86/status/1833804409274269896,tweet_id:1833804409274269896
Nadda,@JJB_TAP,2024-09-11T09:46:56.000Z,False,"Kamala needs the Exposure. We don't. We saw who Trump was on the Debate stage tonight.

If you like him before you like him better now.
If you hated him before you hate him (maybe less)Trump has a vision for this country. Trump talked to the press after. She fled. She's a fake.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1827370811629486080/lLVAMA0N_bigger.jpg,https://x.com/JJB_TAP/status/1833804408498352327,tweet_id:1833804408498352327
Steve,@stevolution761,2024-09-11T09:46:55.000Z,False,No it hasn't. Why lie? This was priced in. She has had the most public arguments with Trump imaginable. You are just another propaganda outlet,0,0,0,0,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/stevolution761/status/1833804407311355954,tweet_id:1833804407311355954
Saladin,@Saladinjr,2024-09-11T09:46:55.000Z,False,"Someone tells Trump that he is running for president of the USA  not Israel , AIPAC enslaves Americans have them doing jobs on commission based salaries, plus tax exempt for money donated to Israel and they use this money to control everything in America.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1503093113107197957/Bpd1cVYb_bigger.jpg,https://x.com/Saladinjr/status/1833804405847605717,tweet_id:1833804405847605717
Parodia World News,@parodyislegal,2024-09-11T09:46:55.000Z,True,"Not fair. Trump had an actual plan, but the dog ate it. Then, somebody in Ohio ate the dog, so now he just has a concept of a plan.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1823801811817652228/83761h7b_bigger.jpg,https://x.com/parodyislegal/status/1833804405189353587,tweet_id:1833804405189353587
robbie,@robbierocket7,2024-09-11T09:46:55.000Z,True,do you have a link to this post?,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1624342114938273792/ph-_Vq-Z_bigger.jpg,https://x.com/robbierocket7/status/1833804404618829995,tweet_id:1833804404618829995
Berger Schaffitzel labs,@Berger_labs,2024-09-11T09:46:55.000Z,False,Trump’s ear looks very healthy no?,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1659834080274284546/LM4uby56_bigger.jpg,https://x.com/Berger_labs/status/1833804404337623440,tweet_id:1833804404337623440
Jorge MAGA,@UltramagaUSA,2024-09-11T09:46:55.000Z,True,"it depends who you ask. the moderators, as usual, they “fact check “ Trump on the haitians eating pets. and other things. but never once they fact checked Kamala and all her lies.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1770788182222569472/vHhvyNoQ_bigger.jpg,https://x.com/UltramagaUSA/status/1833804404291776876,tweet_id:1833804404291776876
Pol and Tek News Madness,@Pol_AI_Comedian,2024-09-11T09:46:55.000Z,False,Trump vs. Harris:  The Ultimate Showdown!  Which Kambala Harris Will Show Up? #TrumpHarrisDebate #ScottAdvice #PoliticalMadness #EconomyCrisis #ForeignPolicyFiasco #TrumpHarrisDebate2024 #PolPoliticalMadness #DebateDisaster #PoliticalSnark #BorderCrisisChaos,0,0,0,0,"['#TrumpHarrisDebate', '#ScottAdvice', '#PoliticalMadness', '#EconomyCrisis', '#ForeignPolicyFiasco', '#TrumpHarrisDebate2024', '#PolPoliticalMadness', '#DebateDisaster', '#PoliticalSnark', '#BorderCrisisChaos']",[],"['\\U0001f525', '\\U0001f91c', '\\U0001f4a5', '\\U0001f91b']",https://pbs.twimg.com/profile_images/1799782902395203584/E6u44lGz_bigger.jpg,https://x.com/Pol_AI_Comedian/status/1833804404111057074,tweet_id:1833804404111057074
Bzzzzz,@Bzzzzz399194,2024-09-11T09:46:54.000Z,False,26 Questions Americans Deserve To Have Kamala Harris Answer During The Presidential Debate,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1812455851623358464/JAIoKiJL_bigger.jpg,https://x.com/Bzzzzz399194/status/1833804403926557072,tweet_id:1833804403926557072
Bitcoin is Forever,@trump_democrat,2024-09-11T09:46:54.000Z,False,Trump won,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1812497668834197504/-5lrYa-c_bigger.jpg,https://x.com/trump_democrat/status/1833804402429186510,tweet_id:1833804402429186510
TL,@tlacroix,2024-09-11T09:46:54.000Z,False,30 January 1933 is when he did. And he implemented most of what is today called Trump Project 2025. And then came 1 September 1939.,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1498006123818983424/xsvalJaJ_bigger.jpg,https://x.com/tlacroix/status/1833804402357846174,tweet_id:1833804402357846174
do dinh quang,@dinhquangdo,2024-09-11T09:46:54.000Z,False,"agree, this has nothing to do with Trump and Harris debate. BTC already showed weakness before the debate, got rejected twice at 58k",0,0,0,0,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/dinhquangdo/status/1833804401166967196,tweet_id:1833804401166967196
Pushups guy who loves MMA,@CrickeryCricky,2024-09-11T09:46:54.000Z,False,He made debate between Donald Trump and Kamala Harris interesting  #PresidentialDebate,0,0,0,0,['#PresidentialDebate'],[],['\\U0001f602'],https://pbs.twimg.com/profile_images/1734584653569515520/i__2YAkK_bigger.jpg,https://x.com/CrickeryCricky/status/1833804400009027898,tweet_id:1833804400009027898
DarwinEvolvo,@Daved50484253,2024-09-11T09:46:53.000Z,False,"Trump War Room·

8h

""Let's talk about what Donald Trump left us.""  HERE'S WHAT PRESIDENT ",0,0,0,2,[],['@TrumpWarRoom'],"['\\U0001f4f7', '\\U0001f4f7']",https://pbs.twimg.com/profile_images/1695777063448268800/eQf8tOxp_bigger.jpg,https://x.com/Daved50484253/status/1833804397823848880,tweet_id:1833804397823848880
The Snarky Shart,@snarkyshart,2024-09-11T09:46:53.000Z,False,"My favorite line from Trump:

“(On immigrants) they’re coming from insane asylums and taking your jobs.’

That’s your boy, speaking to the dumbest common denominator, including the OP of this thread.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1604894749206253570/HdVxlcQ9_bigger.jpg,https://x.com/snarkyshart/status/1833804397303755206,tweet_id:1833804397303755206
"a ""Backwoods"" Conservative",@BackwoodsGOP,2024-09-11T09:46:53.000Z,False,"""Moderator"" Tries to Fact-Check Trump and It Instantly Blows up in His Face",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1046415918014689282/Gb6wo-Hx_bigger.jpg,https://x.com/BackwoodsGOP/status/1833804396552925452,tweet_id:1833804396552925452
VL 2,@Az2Fla,2024-09-11T09:46:53.000Z,False,I would have to agree especially with the first question.  It was like she was rehearsing her answer all of the way until she got on stage. Trump may have known it but he's going to go off-roading with his response no matter what!,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1610678075506790421/eASXLpzv_bigger.jpg,https://x.com/Az2Fla/status/1833804395802206250,tweet_id:1833804395802206250
Punter,@PunterRD7,2024-09-11T09:46:52.000Z,False,What is Donald (they ate their cat) Trump if not a celebrity.,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/736714603078393856/TMdi2MA3_bigger.jpg,https://x.com/PunterRD7/status/1833804394682572821,tweet_id:1833804394682572821
Dana,@Dana18984556775,2024-09-11T09:46:52.000Z,False,"NO. Not at all. Trump suffers from dementia. He can only,  remember with his big cry baby remarks. He looked very weak n exploded several times times.",0,0,0,1,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/Dana18984556775/status/1833804394682257412,tweet_id:1833804394682257412
Jitendra Vishwakarma,@Jitendr20500513,2024-09-11T09:46:52.000Z,True,Trump win,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1809872152721772544/uXH1wuJz_bigger.jpg,https://x.com/Jitendr20500513/status/1833804394607034707,tweet_id:1833804394607034707
Carlos Vasquez,@CarlosV1776x,2024-09-11T09:46:52.000Z,False,You know you're lying through your teeth that was terrible by Kamala Harris it was all phony crap,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1823133206897410048/-cCp45Yz_bigger.png,https://x.com/CarlosV1776x/status/1833804393692426345,tweet_id:1833804393692426345
Matthew Battle,@librab103,2024-09-11T09:46:52.000Z,False,Are you saying voters are coping for Harris winning the debate by throwing more support behind Trump?,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/920030602631438336/eg8kkyNH_bigger.jpg,https://x.com/librab103/status/1833804393541460040,tweet_id:1833804393541460040
TheDuck,@whatTheDucking,2024-09-11T09:46:52.000Z,False,"Yeah, shrieking about China, World World III, and people eating other people’s pets has so much substance.",0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1343679835433037824/pAYEMVgP_bigger.jpg,https://x.com/whatTheDucking/status/1833804393398808984,tweet_id:1833804393398808984
Frank Oz,@FrankOz16904971,2024-09-11T09:46:52.000Z,False,Because they Know it's Bull$hit and trump is a Worthless Piece of ,0,0,0,0,[],[],['\\U0001f4a9'],https://pbs.twimg.com/profile_images/1549818153114505216/hU-NnxEF_bigger.png,https://x.com/FrankOz16904971/status/1833804393138827497,tweet_id:1833804393138827497
Cucks for Kamala,@Dildozer90,2024-09-11T09:46:52.000Z,False,"CNN said that….NO WAY!!!
The truth is, even with the help of the moderators and probably having been fed the questions by her girl up there, she just came of like wine mom trying explain civics to a kindergartner. And if she wants to do all this shit, then why hasn’t she?",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1827685928262905856/puMYko0z_bigger.jpg,https://x.com/Dildozer90/status/1833804392966856880,tweet_id:1833804392966856880
"Small World, Big Adventure",@Blissful_way,2024-09-11T09:46:52.000Z,False,"Trump is intellectually, policy-wise and emotionally impotent against VP Kamala Harris.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1684169674366533632/L5ICbImd_bigger.jpg,https://x.com/Blissful_way/status/1833804392719606115,tweet_id:1833804392719606115
mfozky,@Ottoman_Adam,2024-09-11T09:46:52.000Z,False,"There is no such thing as a US flag. There are Americans living under the rule of the Zionist Netanyahu and the State of Israel. Tens of thousands of people were massacred with the support of the Biden-Kamala duo and AIPAC senators, with the weapons they provided.USA is genocide.",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1763318865868505089/JsRRqD-l_bigger.jpg,https://x.com/Ottoman_Adam/status/1833804392601907418,tweet_id:1833804392601907418
gritsladyinTx,@gritslady,2024-09-11T09:46:52.000Z,False,'There she goes again!' Trump erupts at Harris as she slams him for 'absolute lie',0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/961008189549375488/t871dK7Q_bigger.jpg,https://x.com/gritslady/status/1833804392388026419,tweet_id:1833804392388026419
Frank Lasorsa,@franklasorsa,2024-09-11T09:46:52.000Z,False,"No, he sucked.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1621615817837187075/8jmUYSYr_bigger.jpg,https://x.com/franklasorsa/status/1833804391901544620,tweet_id:1833804391901544620
Todd Rizzo,@RizardOfOdds,2024-09-11T09:46:51.000Z,True,If you care about your pets and animals in general vote Trump.,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1832412516846055424/qIksHMSd_bigger.jpg,https://x.com/RizardOfOdds/status/1833804391012311370,tweet_id:1833804391012311370
BADABINGENT,@BADABINGENT,2024-09-11T09:46:51.000Z,False,"This retardant can only talk about himself, praising himself. He have no new plans, the only thing he did different from his last actual presidency was to become a convicted felon. His elevator do not go to the top floor",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1113969994763837440/6e7Pkp2u_bigger.jpg,https://x.com/BADABINGENT/status/1833804390953558335,tweet_id:1833804390953558335
Kermit “Cancer/COVID Diagnostic Scientist ” 𝕏≠,@BatScientist,2024-09-11T09:46:51.000Z,False,Trump on immigration and the border. Nothing more than lip service.,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1595089727874400257/Jqt7L9_k_bigger.jpg,https://x.com/BatScientist/status/1833804390739882157,tweet_id:1833804390739882157
David Ulsh,@pawnboss66,2024-09-11T09:46:51.000Z,False,"I disagree my brother, I thought Kamala won. I’m sure we all can agree she had the questions so her responses were well scripted but full of lies that baited Trump. People won’t fact check and the corrupt media will repeat them. Lastly the moderators attacked him with falsehoods",0,0,0,0,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/pawnboss66/status/1833804390257361162,tweet_id:1833804390257361162
TvAssGuy,@OfficialTvGuy,2024-09-11T09:46:51.000Z,True,Thats still a bigger plan than trump,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1826906036826972160/JgyacLae_bigger.jpg,https://x.com/OfficialTvGuy/status/1833804389414261169,tweet_id:1833804389414261169
PinkNews,@PinkNews,2024-09-11T09:46:51.000Z,True,Elon Musk slammed for 'creepy and embarrassing' response to Taylor Swift's Kamala Harris endorsement,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/875364846258225152/IlI2URdW_bigger.jpg,https://x.com/PinkNews/status/1833804389338718348,tweet_id:1833804389338718348
Simon Fluendy #MDANT,@simon_fluendy,2024-09-11T09:46:51.000Z,False,Except it’s exactly what Trump says he will do.,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1628832060864438272/SqUMm_CP_bigger.jpg,https://x.com/simon_fluendy/status/1833804389284225035,tweet_id:1833804389284225035
Neil Watson,@WattyRacing,2024-09-11T09:46:51.000Z,False,"Always worth remembering at election time the standard and quality of celebrity endorsement.

With that it's worth noting that Donald Trump has been endorsed by Kerry Katona but Kamala Harris has been endorsed by Taylor Swift #USAElections",0,0,0,0,['#USAElections'],[],[],https://pbs.twimg.com/profile_images/1779946555547529216/WdDr_pSc_bigger.jpg,https://x.com/WattyRacing/status/1833804389074575459,tweet_id:1833804389074575459
Godwin Effi,@EffiGodwin,2024-09-11T09:46:51.000Z,False,"And Trump had four years to do these things. Why didn't he do them? Fixing them the border, rebuilding the economy, fixing health care ,etc.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1153284470268710912/XV81U1Zk_bigger.jpg,https://x.com/EffiGodwin/status/1833804388160180467,tweet_id:1833804388160180467
NukedAccount4,@NukedAccount4,2024-09-11T09:46:51.000Z,True,"Ran through childless cat lady who makes poor decisions choosing a man endorsed Kamala Harris. 

That should be the title.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1827441507487391744/EYMrWF-a_bigger.jpg,https://x.com/NukedAccount4/status/1833804387950448843,tweet_id:1833804387950448843
Christopher Couillard,@ChrisCoolyard,2024-09-11T09:46:51.000Z,True,"Don’t forget that Kamala was mediator of Ukraine and Russian peace
Talks.     It resulted in an invasion of Ukraine.   He already ate her.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1588823516480167936/6lN3Q_OM_bigger.jpg,https://x.com/ChrisCoolyard/status/1833804387447157187,tweet_id:1833804387447157187
Dumbassyoureadumbass,@DumbassURADA,2024-09-11T09:46:50.000Z,False,"When the media allows Kamala to lie, then tells you she didn''t lie, they are tricking you into insanity or suicide. Don't do it. The US has become the USSR.",0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1780723858146054144/t1GM42Wl_bigger.jpg,https://x.com/DumbassURADA/status/1833804387061301411,tweet_id:1833804387061301411
MART1N K 0'C0NN0R -- 1946 - 20?? nwo,@BADK0MMIE,2024-09-11T09:46:50.000Z,False,"Trump & Harris are  both so dumb, when asked about if they were concerned, of talk of a 'Ramification' .. (in relation to Egypt)Trump replied ""I don't think I have met that Egyptian leader yet, but I look forward to meeting him""
Harris agreed.. The U.S. should talk to him..",0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1831609094513250304/Sd8UWqxJ_bigger.jpg,https://x.com/BADK0MMIE/status/1833804387044511806,tweet_id:1833804387044511806
Sil911,@sil5933,2024-09-11T09:46:50.000Z,False,"Kamala Harris is right, Trump will hand Ukraine to Putin on a silver platter",0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1773855884512546816/NP35a95l_bigger.jpg,https://x.com/sil5933/status/1833804386730176961,tweet_id:1833804386730176961
Tami MohrWithPaint,@TamiMohrWPaint,2024-09-11T09:46:50.000Z,False,"I lost a bunch back in 16 when he ran the first time. I was blown away they could vote for this dude. Then we got Biden/Harris & this 3 ring circus & hell hole happening now, illegals, can't afford shit, men are in our spaces I'm just done with this nonsense GIMME TRUMP BACK!!!",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/792088678306816000/ugco6wU1_bigger.jpg,https://x.com/TamiMohrWPaint/status/1833804385995948510,tweet_id:1833804385995948510
