Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,max_confidence,I8,leaning
Mazi,@N_Kenga,2024-11-22T00:52:15.000Z,True,"X boss was pronounced a war criminal , mass murderer by the and issued an arrest warrant to nab him it ' s caused them to temporary limit my reach which I ' m mad excited about . Pumped up about Zelenskyy using American weapons and Russia testing ICBM like seriously",0,0,0,86,[],['@IntlCrimCourt'],[],https://pbs.twimg.com/profile_images/1592094153164443648/nQXdaxh0_bigger.jpg,https://x.com/N_Kenga/status/1859761780249235791,tweet_id:1859761780249235791,0,0,0,0,0,0,0,0,1,0,0,0,0.19591304659843445,2.0,right
JMR,@SeroexeGaming,2024-11-22T00:52:14.000Z,False,"People really do n't understand how bad it is . Russia is n't making idle threats this time and they are gearing up for something serious . Just today they allocated 33 % of their entire annual government budget to the war department . Most EVER ! Ya , shits getting heated up ..",0,0,0,31,[],[],[],https://pbs.twimg.com/profile_images/1854203235067707410/ryQNvve-_bigger.jpg,https://x.com/SeroexeGaming/status/1859761776998613023,tweet_id:1859761776998613023,0,0,0,0,0,0,0,0,1,0,0,0,0.19630911946296692,2.0,right
WarCriminalShepardN7,@RealJohnShepSR1,2024-11-22T00:52:04.000Z,False,"I ' ve found that , in many aspects , looking to the Iran-Iraq War will garner you the most parallels to what is happening in Ukraine .",0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1827425543253585921/DSN4h4gR_bigger.jpg,https://x.com/RealJohnShepSR1/status/1859761731884679569,tweet_id:1859761731884679569,0,0,0,0,0,0,0,0,1,0,0,0,0.1862000674009323,2.0,right
AMD quad,@AMDQuad,2024-11-22T00:51:40.000Z,False,No . She is an undercover Democrat . Both her and Susan Collins are getting kickbacks from the war in Ukraine . The Trump DOJ needs to look into this !,0,0,0,8,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/AMDQuad/status/1859761633024966796,tweet_id:1859761633024966796,0,0,0,0,0,0,0,0,1,0,0,0,0.14749623835086823,2.0,right
nebula striker,@NebulaStriker,2024-11-22T00:51:39.000Z,False,"1/1 I do n't think other countries would want to bring nuclear war to their doorstep .. even if Putin uses nuclear weapons , NATO wo n't dare retaliate due to Russia ' s hypersonic technology capable of speeds between 15-20 Mach",0,0,0,52,[],[],[],https://pbs.twimg.com/profile_images/1805963787704598528/TsyxA-xC_bigger.jpg,https://x.com/NebulaStriker/status/1859761628209873011,tweet_id:1859761628209873011,0,0,0,0,0,0,0,0,1,0,0,0,0.1852620542049408,2.0,right
Glen Pitts,@GlenPitts53860,2024-11-22T00:51:35.000Z,False,"Putin is not stupid . Many Americans have formed an opinion about the Ukraine war , based on the biaaed media . Trump is reasonable and Putin knows it . Like Trump , or not , he may save us from WWIII .",0,0,0,23,[],[],[],https://pbs.twimg.com/profile_images/1786310368538894336/uMw-aLHj_bigger.png,https://x.com/GlenPitts53860/status/1859761610694459436,tweet_id:1859761610694459436,0,0,0,0,0,0,0,0,1,0,0,0,0.19622275233268738,2.0,right
FearFam Olly,@carbootboy,2024-11-22T00:51:29.000Z,False,Stop the war . Too many lives on both sides have been lost . You have the power to stop the next grave being dug . If nato backs off from bordering countries and no us / nato military sites in Ukraine then Putin will retreat and give your land back instantly .,0,0,0,19,[],[],[],https://pbs.twimg.com/profile_images/728905482165989376/_RhZc-FU_bigger.jpg,https://x.com/carbootboy/status/1859761584421339193,tweet_id:1859761584421339193,0,0,0,0,0,0,0,0,1,0,0,0,0.1967092752456665,2.0,right
Sticky,@blackplastic8,2024-11-22T00:51:23.000Z,False,Russia could stop the war anytime it likes,0,0,0,31,[],[],[],https://pbs.twimg.com/profile_images/1676847026686894083/cyZSno1G_bigger.jpg,https://x.com/blackplastic8/status/1859761560253759730,tweet_id:1859761560253759730,0,0,0,0,0,0,0,0,1,0,0,0,0.19539175927639008,2.0,right
nognverra (again off the ghost-ban),@nognverra,2024-11-22T00:51:16.000Z,False,Nuclear war is a small price to pay to save the Ukraine .,0,0,0,16,[],[],[],https://pbs.twimg.com/profile_images/1715725899910295552/obsPqcOn_bigger.jpg,https://x.com/nognverra/status/1859761532688851187,tweet_id:1859761532688851187,0,0,0,0,0,0,0,0,1,0,0,0,0.1946277767419815,2.0,right
Crushy65,@crushy65,2024-11-22T00:51:11.000Z,False,Breaking : Russia Declares the United Kingdom as a Direct Participant in the War,0,0,0,28,[],[],[],https://pbs.twimg.com/profile_images/1454484099272519681/JYIsh9Tc_bigger.jpg,https://x.com/crushy65/status/1859761511461421247,tweet_id:1859761511461421247,0,0,0,0,0,0,0,0,1,0,0,0,0.1881205141544342,1.0,centre
O/G,@OccGn,2024-11-22T00:51:10.000Z,True,"What never really got mentioned about this war in the West was that Milosevic was a continuation of ☭ power supported by Russia . Putin was angry about not being able to stop the loss , but thanks to st * pid Western leaders was able to build up Russia ' s military technology in 2000s",0,0,0,48,[],[],[],https://pbs.twimg.com/profile_images/1851248920472453120/da8PfYbM_bigger.jpg,https://x.com/OccGn/status/1859761507640476108,tweet_id:1859761507640476108,0,0,0,0,0,0,0,0,1,0,0,0,0.1942722350358963,1.0,centre
Leonora Archibald,@LeonoraArchiba8,2024-11-22T00:51:10.000Z,False,She never against war and mostly favor Russia in Ukrainian war like typical Sanghi,0,0,0,20,[],[],[],https://pbs.twimg.com/profile_images/1618411259749367809/XB7qh40G_bigger.jpg,https://x.com/LeonoraArchiba8/status/1859761506382119292,tweet_id:1859761506382119292,0,0,0,0,0,0,0,0,1,0,0,0,0.19642218947410583,2.0,right
Danya White,@DanyaWhite12,2024-11-22T00:51:07.000Z,True,I have not done the research ... But I definitely do n't want to be in nuclear war with Russia so if Mr . Putin could just see this and know that we do n't want it,0,0,0,48,[],[],[],https://pbs.twimg.com/profile_images/1850222649278140416/ShLOgZ56_bigger.jpg,https://x.com/DanyaWhite12/status/1859761492318617607,tweet_id:1859761492318617607,0,0,0,0,0,0,0,0,1,0,0,0,0.18432235717773438,2.0,right
Notinyour Lifetime,@laserblast92,2024-11-22T00:51:06.000Z,False,Look at Lindsey suck up to Trump ! ! ! Lindsey helped get the Ukraine started . Lindsey is a warmonger and a war criminal ! Lindsey has the blood of thousands on his hands !,0,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/2169672339/cached75_bigger.jpg,https://x.com/laserblast92/status/1859761488325640247,tweet_id:1859761488325640247,0,0,0,0,0,0,0,0,1,0,0,0,0.19413596391677856,2.0,right
Akbar Indro prasetyo,@AIndropras29509,2024-11-22T00:51:05.000Z,False,""" World War 3 breaks out , the world is under threat ! "" Indonesia is a non-aligned country ! I will never support the use of ICBMs or nuclear weapons by Russia ! I am a nationalist !",0,0,0,37,[],[],[],https://pbs.twimg.com/profile_images/1776207184864653312/wLvfSxJN_bigger.jpg,https://x.com/AIndropras29509/status/1859761486417346771,tweet_id:1859761486417346771,0,0,0,0,0,0,0,0,1,0,0,0,0.18854600191116333,2.0,right
ChrisHwhoyou,@ChrisHWhoYou,2024-11-22T00:51:05.000Z,False,Not to mention the war mongers hate us & would n't care if Russia attacked & killed us in WWIII while they hide in their bunkers .,0,0,0,32,[],[],[],https://pbs.twimg.com/profile_images/1586068814847823873/d9kmWkWr_bigger.jpg,https://x.com/ChrisHWhoYou/status/1859761484542378496,tweet_id:1859761484542378496,0,0,0,0,0,0,0,0,1,0,0,0,0.19699101150035858,2.0,right
CenterWrong,@CenterWrong,2024-11-22T00:51:05.000Z,False,"Yes it ' s horrifying that the sitting President , who ' s a dementia patient , would try to start nuclear war with Russia after he was roundly rejected by voters . Definition of chaos",0,0,0,24,[],[],[],https://pbs.twimg.com/profile_images/1847302067607756801/VyNuJfyj_bigger.jpg,https://x.com/CenterWrong/status/1859761483737071835,tweet_id:1859761483737071835,0,0,0,0,0,0,0,0,1,0,0,0,0.17765431106090546,2.0,right
ⲰⲀꞄ ⲓ𝛓 ⲥⲟⲙⲓⲛ𝓰,@war_iscoming,2024-11-22T00:51:03.000Z,False,"Info : Russia The largest Country in the world with the area of 17,098 , 242 Km ² . Ukraine Total Area 603,628 square kilometres #Russia # w",0,0,0,54,"['#Russia', '#w']",[],"['\\U0001f1f7\\U0001f1fa', '\\U0001f1fa\\U0001f1e6']",https://pbs.twimg.com/profile_images/1859397751584296960/uIM4Sgb4_bigger.jpg,https://x.com/war_iscoming/status/1859761477282037787,tweet_id:1859761477282037787,0,0,0,0,0,0,0,0,0,0,0,0,0.10179951041936874,,
John Hinchliff,@J_E_J_H,2024-11-22T00:50:42.000Z,True,I mean the ROCA was always quite big going back to the Civil war . The funny one ( especially because of Fatima ) is when does Russia Catholic Minority overtake the FSB run OC . Does explain why Putin taken massive terrorism laws to cutdown Baptists and JWs . I think most of the,0,0,0,40,[],[],[],https://pbs.twimg.com/profile_images/1802292572171218944/Bl9v35Ax_bigger.jpg,https://x.com/J_E_J_H/status/1859761389146894496,tweet_id:1859761389146894496,0,0,0,0,1,1,0,0,0,0,0,0,0.178205206990242,,
jaybird86 ᛤᛤ,@jayfb412,2024-11-22T00:50:37.000Z,True,"By the laws of war , Russia can retaliate against any party providing arms or soldiers to a conflict",0,0,0,51,[],[],[],https://pbs.twimg.com/profile_images/1795220121469751296/ClSWlZcC_bigger.jpg,https://x.com/jayfb412/status/1859761367349391560,tweet_id:1859761367349391560,0,0,0,0,0,0,0,0,1,0,0,0,0.19489707052707672,1.0,centre
Light Beings Observer,@BeingsObserver,2024-11-22T00:50:33.000Z,False,"Ukraine ' s former military commander in chief delivers chilling message : 𝗪𝗪𝗜𝗜𝗜 ‘ 𝗵𝗮𝘀 𝗯𝗲𝗴𝘂𝗻 ' Valery Zaluzhny , who now serves as Ukraine ' s envoy to the UK , warned World War III has already begun . #Ukraine #Russia #Zaluhny #Zelensky #Putin #WWIIIhttps :/ / nypost.com/2024/11/21/world-news/ukraines-former-military-commander-in-chief-delivers-chilling-warning-as-ukraine-conflict-escalates/ ...",0,0,0,87,"['#Ukraine', '#Russia', '#Zaluhny', '#Zelensky', '#Putin', '#WWIII']",[],[],https://pbs.twimg.com/profile_images/1796945670429200384/epZ6khZh_bigger.jpg,https://x.com/BeingsObserver/status/1859761349494178240,tweet_id:1859761349494178240,0,0,0,0,0,0,0,0,1,0,0,0,0.19484780728816986,2.0,right
Mang,@CocaineMang,2024-11-22T00:50:31.000Z,True,I agree to a point . But I talk to multiple Russians who live in Rublevka just outside of Moscow . The public opinion that you seem to believe about the war in Russia is not what I ' ve heard . Idk where you get your information but I do n't think anyone knows the true casualties .,0,0,0,34,[],[],[],https://pbs.twimg.com/profile_images/1679628234135093248/IWiu209p_bigger.jpg,https://x.com/CocaineMang/status/1859761344733708299,tweet_id:1859761344733708299,0,0,0,0,0,0,0,0,1,0,0,0,0.1970045566558838,2.0,right
Derek Kelly,@Derekintherain,2024-11-22T00:50:30.000Z,True,Russia has been at war with us for over a dozen years .,0,0,0,30,[],[],[],https://pbs.twimg.com/profile_images/1646237302837092353/rlr_6iXc_bigger.jpg,https://x.com/Derekintherain/status/1859761340790997268,tweet_id:1859761340790997268,0,0,0,0,0,0,0,0,1,0,0,0,0.19268906116485596,1.0,centre
Spimtoon,@CitrusTheDragon,2024-11-22T00:50:29.000Z,False,"Good news ! This is entirely an overexageration . Putin said "" The regional conflict of Ukraine that was influenced by the West has characteristics of global conflict . "" He pretty much just blamed the West , he did n't declare global war , News Outkets are just fear mongering .",0,0,0,22,[],[],[],https://pbs.twimg.com/profile_images/1473486321490411521/xBIbEgBf_bigger.jpg,https://x.com/CitrusTheDragon/status/1859761335632003564,tweet_id:1859761335632003564,0,0,0,0,0,0,0,0,1,0,0,0,0.19192510843276978,2.0,right
David G,@David_G_94,2024-11-22T00:50:29.000Z,True,"No . Why do Democrats love sticking it to taxpayers ? Student loans , Ukraine war loans , etc .",0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1606034835822284801/FRKFdUrn_bigger.jpg,https://x.com/David_G_94/status/1859761334004662765,tweet_id:1859761334004662765,0,0,1,1,0,0,0,0,0,0,0,0,0.1775379329919815,,
Humble Garage,@humblegarage,2024-11-22T00:50:26.000Z,False,"If Russia does n't own Ukraine , Russia has no right to invade Ukraine even if it had a civil war or anybody overthrown anybody within Ukraine . Simple logic .",0,0,0,41,[],[],[],https://pbs.twimg.com/profile_images/1852168737836929027/L2eIkMQb_bigger.jpg,https://x.com/humblegarage/status/1859761322612928774,tweet_id:1859761322612928774,0,0,0,0,0,0,0,0,1,0,0,0,0.19493542611598969,2.0,right
Mila Jeremitz,@MilaJeremi6868,2024-11-22T00:50:21.000Z,False,Go away you scumbag genocider and Ukraine war enabler . Senile SCUM .,0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1715898956448714752/3okzgW_6_bigger.jpg,https://x.com/MilaJeremi6868/status/1859761300840276236,tweet_id:1859761300840276236,0,0,0,0,0,0,0,0,1,0,0,0,0.18962085247039795,2.0,right
somethingbrite (it's a parody Elon),@somethingbrite,2024-11-22T00:50:19.000Z,False,Not everybody travels to a war to volunteer for the same reasons as each other . And this is as true for Ukraine as any number of wars . The point is ... they are going voluntarily .,0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1636469820865519616/s3tSQrsd_bigger.png,https://x.com/somethingbrite/status/1859761293789626716,tweet_id:1859761293789626716,0,0,0,0,0,0,0,0,1,0,0,0,0.1961531937122345,2.0,right
David Kobzeff,@DavidKobzeff1,2024-11-22T00:50:18.000Z,False,Ukraine has had plenty of chances to end the war but they wo n't until everybody is fighting . Personally I am over all wars .,0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1439827541678641157/EaXomGo2_bigger.jpg,https://x.com/DavidKobzeff1/status/1859761287426867377,tweet_id:1859761287426867377,0,0,0,0,0,0,0,0,1,0,0,0,0.196479931473732,2.0,right
Ruub,@Ruub999,2024-11-22T00:50:17.000Z,False,We are more concerned about him starting a war with Russia .,0,0,0,27,[],[],[],https://pbs.twimg.com/profile_images/1637021806690283523/Ca2vNP-__bigger.jpg,https://x.com/Ruub999/status/1859761282540503452,tweet_id:1859761282540503452,0,0,0,0,0,0,0,0,1,0,0,0,0.1957656592130661,1.0,centre
