Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,max_confidence,I8,leaning
"Alana Newman, CA",@AlanaNewmanCA,2025-05-10T01:15:05.000Z,True,May 14th is the anniversary of Israel becoming a state . Let ' s discuss it ! Just War Theory . Israel . Palestine . Set a reminder for my upcoming Space !,0,0,0,46,[],[],[],https://pbs.twimg.com/profile_images/1705289334688186369/sGJ8qoUJ_normal.jpg,https://x.com/AlanaNewmanCA/status/1921011074486112654,1921011074486112654,0,0,0,0,0,0,0,0,1,0,0,0,0.16280944645404816,1.0,centre
Skibby Tiggles,@Skibbytiggles,2025-05-10T01:14:38.000Z,True,"We ' re not talking about what I think . Let me get this straight , do you condone war crimes Because if you do . Then you condone Palestine , because the same exact logic you use for Israel and should be used for Palestine . It ' s the exact same argument .",0,0,0,34,[],[],[],https://pbs.twimg.com/profile_images/1892066954640318464/QiUQf-l-_normal.jpg,https://x.com/Skibbytiggles/status/1921010959667130449,1921010959667130449,0,0,0,0,0,0,0,0,1,0,0,0,0.18197961151599884,2.0,right
Wan WM,@Wanm111,2025-05-10T01:11:22.000Z,False,"Turkey is siding with Israel and Isis , and never try to save PALESTINE at all . Stop the hypocrisy . Iran is trying to get both countries restrain form war escalation . What is Türkiye doing in Syria ? Helping the terrorists weakening the Resistance ?",0,0,0,23,[],[],[],https://pbs.twimg.com/profile_images/1798707480647856128/hcoge7gh_normal.jpg,https://x.com/Wanm111/status/1921010139047588186,1921010139047588186,0,0,0,0,0,0,0,0,1,0,0,0,0.1919429749250412,2.0,right
Darth Joestar,@DarthJoestar,2025-05-10T01:11:22.000Z,True,"looks like it ' s officially all out war . India vs Pakistan , Russia vs Ukraine , Israel vs Palestine . The stage is slowly being set for WWIII",0,0,0,315,[],[],[],https://pbs.twimg.com/profile_images/1917648690438651904/oa6U8S-t_normal.jpg,https://x.com/DarthJoestar/status/1921010138535645366,1921010138535645366,0,0,0,0,0,0,0,0,1,0,0,0,0.19542941451072693,1.0,centre
B. Jones,@B_Jones2009,2025-05-10T01:10:32.000Z,True,I ' m confident about the Russi / Ukraine war coming to an end sometime this year but what is going on between Israel and Palestine I ' m not sure just cause the fighting between the two has been going on since the end of WW2 and when you have two religions that absolutely hate each,0,0,0,185,[],[],[],https://pbs.twimg.com/profile_images/1886837924404027392/9JbZ22db_normal.jpg,https://x.com/B_Jones2009/status/1921009927851495734,1921009927851495734,0,0,0,0,0,0,0,0,1,0,0,0,0.18072867393493652,2.0,right
Prags⁷ | Echo by Jin is Coming!,@Jungcookie05,2025-05-10T01:10:25.000Z,False,"They are winning narrative war because half of India is making fun of Gaza and siding with Israel . That has given the biggest dent to image of India . People from abroad are very sensitive about Palestine . If such Indians will keep their mouth shut , india will definitely win it .",0,0,0,49,[],[],[],https://pbs.twimg.com/profile_images/1916978585346191360/ewQNeYE-_normal.jpg,https://x.com/Jungcookie05/status/1921009900894793733,1921009900894793733,0,0,0,0,0,0,0,0,1,0,0,0,0.1710064709186554,1.0,centre
Mark,@MarkosXIV,2025-05-10T01:08:29.000Z,False,"| As brigadas de Al-Qassam publicaram um vídeo de uma operação ocorrida no dia 07/05 , na qual atraem nove soldados israelenses para uma armadilha , provavelmente matando todos eles . Data : 07/05 / 2025 : Leste de Rafah , Sul de Gaza . #War #Israel #Hamas #Palestine #IDF #Breaking",0,0,0,51,"['#War', '#Israel', '#Hamas', '#Palestine', '#IDF', '#Breaking']",[],"['\\U0001f1f5\\U0001f1f8', '\\U0001f4cd']",https://pbs.twimg.com/profile_images/1881524222054268928/X-FeH9Pa_normal.jpg,https://x.com/MarkosXIV/status/1921009414686777821,1921009414686777821,0,0,0,0,0,0,0,0,0,0,0,0,0.11325939744710922,,
Oreo 𐙚˙⋆.˚ ᡣ𐭩,@Oreourluve,2025-05-10T01:06:57.000Z,False,"I OPPOSE war , but if defending ourselves and being banned from a major social media platform sparks constant comparisons of India-Pakistan with Palestine-Israel despite both nations having nuclear weapons . People should research rather than parrot claims of oppression ! !",0,0,0,242,[],[],[],https://pbs.twimg.com/profile_images/1811026925541892096/g3m8hw3f_normal.jpg,https://x.com/Oreourluve/status/1921009029771362693,1921009029771362693,0,0,0,0,0,0,0,0,1,0,0,0,0.19335012137889862,2.0,right
김영관 Korean novelist,@kimyeungkwan,2025-05-10T01:01:36.000Z,False,"You can cut all the flowers , but you can not keep spring from coming . Pablo Neruda Russia US Myanmar Iran Palestine Israel of the height of selfishness must stop the war .",0,0,0,21,[],[],[],https://pbs.twimg.com/profile_images/1750308031727120384/jIHV4IaG_normal.jpg,https://x.com/kimyeungkwan/status/1921007683479470155,1921007683479470155,0,0,0,0,0,0,0,0,1,0,0,0,0.18257805705070496,2.0,right
sin,@yaoifein,2025-05-10T00:58:57.000Z,False,"no .. thats not how it works .. i think what they mean is that they dont want anybody pro war so neither pro israel or hamas but we also dont know them , if they didnt support palestine i really doubt theyd use hamas over palestine",0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1919829725939150848/mgMuQppb_normal.jpg,https://x.com/yaoifein/status/1921007013468815660,1921007013468815660,0,0,0,0,0,0,0,0,1,0,0,0,0.19605471193790436,1.0,centre
hana khdair,@HanaKhdair70250,2025-05-10T00:54:51.000Z,False,People ' s Verdict on War with Iran ! #usa #israel #palestine #congress ... HTTPURL ... via,0,0,0,20,"['#usa', '#israel', '#palestine', '#congress']",['@YouTube'],['\\U0001f1fa\\U0001f1f2'],https://pbs.twimg.com/profile_images/1842959092257554432/6ApTJyiJ_normal.png,https://x.com/HanaKhdair70250/status/1921005981149860309,1921005981149860309,0,0,0,0,0,0,0,0,1,0,0,0,0.14378376305103302,2.0,right
Mike R,@mreed2897,2025-05-10T00:53:07.000Z,False,"Because if we do n't , we may have to do it Israel ' s way . I do n't want to live in an Israel or Palestine style America . The American Civil war was EXTREME , but President Lincoln knew the result if not corrected . Triteness fits here : extreme times call for extreme measures .",0,0,0,41,[],[],[],https://pbs.twimg.com/profile_images/1740811486010679296/CDOPj4pb_normal.jpg,https://x.com/mreed2897/status/1921005545139433926,1921005545139433926,0,0,0,0,0,0,0,0,1,0,0,0,0.15250644087791443,2.0,right
Ask Perplexity,@AskPerplexity,2025-05-10T00:46:31.000Z,True,"If Pakistan had entered a direct war against Israel over Palestine , it likely would have drawn strong public support from much of the Islamic world , given Pakistan ' s long-standing pro-Palestine stance and its leadership role in the Organization of Islamic Cooperation . However ,",0,0,0,44,[],[],[],https://pbs.twimg.com/profile_images/1883596510858006528/fvRvFT2g_normal.jpg,https://x.com/AskPerplexity/status/1921003886178922639,1921003886178922639,0,0,0,0,0,0,0,1,1,0,0,0,0.13357411324977875,2.0,right
HypocriteReaper,@HypocriteReaper,2025-05-10T00:44:45.000Z,True,"I see , so you have no evidence ... Out of curiosity ... who do you support on the palestine vs israel war ? Because i am conservative and I fully support Israel . You ?",0,0,0,16,[],[],['\\U0001f642'],https://pbs.twimg.com/profile_images/1903161951687262208/uble2LBO_normal.jpg,https://x.com/HypocriteReaper/status/1921003440869699694,1921003440869699694,0,0,0,0,0,0,0,0,1,0,0,0,0.1847134530544281,1.0,centre
Shazam,@shazkatib,2025-05-10T00:42:51.000Z,False,"India has a confused and poor foreign policy way too diplomatic . US China Russia are CLEAR in their allies . Example , Indian PM meets Ukraine PM in middle of Russia war . Makes Rafale deal ignoring both US planes and Russian . Loves Israel and votes for ceasefire in Palestine",0,0,0,91,[],[],[],https://pbs.twimg.com/profile_images/1589641675495772160/Dchdm76F_normal.jpg,https://x.com/shazkatib/status/1921002962823888928,1921002962823888928,0,0,0,0,0,0,0,1,1,0,0,0,0.1784065216779709,2.0,right
FREE PALESTINE,@datjaw9,2025-05-10T00:34:19.000Z,False,"You ' re missing the core issue . Gaza is starving bc of israel ' s blockade , not Hamas . Israel controls the borders , restricts aid & has openly admitted to using starvation as a weapon of war . Bombing civilians & blocking food , water , & medicine is collective punishment , a war crime .",0,0,0,19,[],[],[],https://pbs.twimg.com/profile_images/1878686053231394816/KKePUmQz_normal.jpg,https://x.com/datjaw9/status/1921000817126981760,1921000817126981760,0,0,0,0,0,0,0,0,1,0,0,1,0.1574968844652176,2.0,right
Rocketcosmoscrew,@SpaceCosmicCrew,2025-05-10T00:34:02.000Z,False,"We as a indian , I think this war will convert into israel palestine war where pakistan will be palestine",0,0,0,78,[],[],[],https://pbs.twimg.com/profile_images/1907283955797422080/3ntvnYuP_normal.jpg,https://x.com/SpaceCosmicCrew/status/1921000742640345378,1921000742640345378,0,0,0,0,0,0,0,0,1,0,0,0,0.18944144248962402,1.0,centre
Rohit Sharma,@R0hit_SharmaX,2025-05-10T00:31:15.000Z,False,I see no muslim supporting India even in my connections . No muslim ever said : “ Indian Government is doing it right . ” I see you . You ' re so active while Palestine-Israel war . #IndiaPakistanWar,0,0,0,473,['#IndiaPakistanWar'],[],[],https://pbs.twimg.com/profile_images/1920440277153497088/TI-VmqpV_normal.jpg,https://x.com/R0hit_SharmaX/status/1921000044938830121,1921000044938830121,0,0,0,0,0,0,0,1,1,0,0,0,0.14430584013462067,2.0,right
dyah,@highlymercurial,2025-05-10T00:30:18.000Z,False,"recent conflict is completely different from anything happening between palestine-israel . one is a genocide and one is a war . both however result in the tragic loss of innocent lives . the question is , why impose collective punishment ?",0,0,0,14,[],[],[],https://pbs.twimg.com/profile_images/1885700437653000192/3rNZcj6w_normal.jpg,https://x.com/highlymercurial/status/1920999806127800352,1920999806127800352,0,0,0,0,0,0,0,0,1,0,0,0,0.17429198324680328,2.0,right
a,@barca666shooter,2025-05-10T00:28:48.000Z,False,"Okay everything aside cause i have nothing agnst gaza n palestine n actually hate israel for thier war crimes , lets keep that away , wtf will we want to create that when we have already created 93k soldiers surrender , created bangladesh , spanked ur ass 3 times , evr hd a sane arg ?",0,0,0,34,[],[],[],https://pbs.twimg.com/profile_images/1911170941444366337/k4r_lSfk_normal.jpg,https://x.com/barca666shooter/status/1920999428795576798,1920999428795576798,0,0,0,0,0,0,0,0,1,0,0,0,0.19458742439746857,2.0,right
V,@vobalamin,2025-05-10T00:16:43.000Z,False,"THIS . and with palestine and israel . its a war ... people are dying , civilians are suffering , there are bad figures in both groups . “ siding ” with one or the other is fucking ridiculous . these are real people . + the perpetuated media regarding this is often misleading or plain wrong",0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1920279756945121280/vXGrbrHf_normal.jpg,https://x.com/vobalamin/status/1920996386826224067,1920996386826224067,0,0,0,0,0,0,0,0,1,0,0,0,0.16707783937454224,2.0,right
Elijah,@elijah4freedom,2025-05-10T00:15:01.000Z,True,"You can't recognise a tribal enclave that has no sovereign borders , no central government , relies on Israel for its electricity and water supply , and one that continually wages war on its neighbours .",0,0,0,32,[],[],[],https://pbs.twimg.com/profile_images/1875858033571696640/x3bSa1b9_normal.jpg,https://x.com/elijah4freedom/status/1920995958780740061,1920995958780740061,0,0,0,0,0,0,0,0,1,0,0,0,0.179246187210083,2.0,right
AZ Native,@JoesKnocking,2025-05-10T00:14:54.000Z,False,"Americans increasingly agree to drone attack terrorist , and Americans are making 9/11 jokes and Palestine / Israel war jokes . Quit your outrage , its very out of touch to think dark humor itself is n't popular right now .",0,0,0,23,[],[],[],https://pbs.twimg.com/profile_images/1425946372394545153/nBTIt-Lf_normal.jpg,https://x.com/JoesKnocking/status/1920995927289913626,1920995927289913626,0,0,0,0,0,0,0,0,1,0,0,0,0.1556616723537445,2.0,right
Arvinder Singh Walia,@ArvinderSinghW3,2025-05-09T23:55:44.000Z,False,Between Russia and Ukraine or between Israel and Palestine The former is continuing in the third year and the latter for 2 yrs now Immediate de - escalation is not possible in either of the ongoing wars Our War with Pakistan has just begun,0,0,0,70,[],[],[],https://pbs.twimg.com/profile_images/1584133686496092161/VY67lfhC_normal.png,https://x.com/ArvinderSinghW3/status/1920991104561754614,1920991104561754614,0,0,0,0,0,0,0,0,1,0,0,0,0.19575762748718262,2.0,right
AZ Native,@JoesKnocking,2025-05-09T23:53:35.000Z,False,Pick a lane leftists . Also the middle east has been at war for over a thousand years . Israel and Palestine has been fighting for longer than the events of 9/11 .,0,0,0,36,[],[],[],https://pbs.twimg.com/profile_images/1425946372394545153/nBTIt-Lf_normal.jpg,https://x.com/JoesKnocking/status/1920990563970511238,1920990563970511238,0,0,0,0,0,0,0,0,1,0,0,0,0.16071169078350067,1.0,centre
Nick LeDuffy,@Nick_LeDuffy,2025-05-09T23:52:11.000Z,True,"World War 3 has already begun . It ' s just hard to see it from our vantage in time . Russia , Israel , Ukraine , Palestine , India , Pakistan ... who ' s next ?",0,0,0,399,[],[],[],https://pbs.twimg.com/profile_images/1898590353051013120/WjCKM5wg_normal.jpg,https://x.com/Nick_LeDuffy/status/1920990211745402901,1920990211745402901,0,0,0,0,0,0,0,0,1,0,0,0,0.19456224143505096,2.0,right
김영관 (소설가),@koreanovelist,2025-05-09T23:45:11.000Z,False,Russia US Myanmar Iran Palestine Israel of the height of selfishness must stop the war . Is now the time to fight each other countries ? In 2025 ?,0,0,0,21,[],[],[],https://pbs.twimg.com/profile_images/1474306482711986182/eCWjoph2_normal.jpg,https://x.com/koreanovelist/status/1920988451953881441,1920988451953881441,0,0,0,0,0,0,1,1,1,0,0,0,0.1527780443429947,2.0,right
Iamnolonger,@NiltonCEsteves,2025-05-09T23:34:51.000Z,False,"Israel is not welcome until it reaches a peaceful solution for the Israeli - Palestine conflict . And war criminals are brought to justice . Is this anti-Semitism ? No , It ' s the law !",0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1898883269963218944/DK6tXZfT_normal.jpg,https://x.com/NiltonCEsteves/status/1920985851133124902,1920985851133124902,0,0,0,0,0,0,0,0,0,1,1,0,0.13075996935367584,,
Mahatma Gandhi,@unedited_Doc,2025-05-09T23:34:36.000Z,False,"Bahi . Israel is giving india drones , PM visiting India , showing his support , telling india have right to defend , what did USA China or Russia did on ground fo Palestine , Israel want war with pakistan but inda is the dog that isreal want to use",0,0,0,171,[],[],[],https://pbs.twimg.com/profile_images/1920920663138631681/oextp5gO_normal.jpg,https://x.com/unedited_Doc/status/1920985786234646963,1920985786234646963,0,0,0,0,0,0,0,0,1,0,0,0,0.17884789407253265,1.0,centre
carter1975,@rainer_weiss75,2025-05-09T23:29:38.000Z,False,"Die Frau hat "" free palestine "" und eine Karte gepostet auf der Israel ausgelöscht war . Sowohl die Karte als auch "" free palestine "" stehen für Dinge , die als israelfeindlich und antisemitisch eingestuft sind . Das ist in etwa so "" kritische Haltung "" wie "" Ausländer raus "" - Rufe in Sylt !",0,0,0,17,[],[],[],https://pbs.twimg.com/profile_images/1906388194091778048/uvMTNpfo_normal.jpg,https://x.com/rainer_weiss75/status/1920984537913307186,1920984537913307186,0,0,0,0,0,0,0,0,0,0,0,0,0.09380828589200974,,
Katie⁷,@KikoKatie_,2025-05-10T00:13:09.000Z,False,"People are being attacked and kidnapped by ice . India and Pakistan are entering a violent war that none of their citizens want . Israel continues to bomb Palestine and terrorize it ' s neighbors . But yea , excuse me as I put in another shift at my job that barely pays my bills",0,0,0,230,[],[],[],https://pbs.twimg.com/profile_images/1664677653373411331/zXov6Heu_normal.png,https://x.com/KikoKatie_/status/1920995487244501026,1920995487244501026,0,0,0,0,0,0,0,0,1,0,0,0,0.17379046976566315,2.0,right
Rosecaline Michel,@Rosecaline38756,2025-05-09T23:59:08.000Z,False,"Ou Manti ! Eske konfli Israel ak Palestine Nan te kòmanse sou administration Trump lan , osinon larousi e ikrèn . ( The world war 3 already started before , the Trump administration )",0,0,0,47,[],[],[],https://pbs.twimg.com/profile_images/1875315172434206720/PZg9fAmW_normal.jpg,https://x.com/Rosecaline38756/status/1920991962900857338,1920991962900857338,0,0,0,0,0,0,0,0,1,0,0,0,0.18940989673137665,2.0,right
Gloria,@Gloriadix313,2025-05-09T23:25:22.000Z,True,There has n't been a country called “ Palestine ” for 77 years this month . Gaza belongs to Israel . They got it from Egypt in the 6 day war . It ' s hard to believe that these so called college professors and students are n't actually taught real history .,0,0,0,35,[],[],[],https://pbs.twimg.com/profile_images/1785722351990013953/WrkTUfE-_normal.jpg,https://x.com/Gloriadix313/status/1920983461478731800,1920983461478731800,0,0,0,0,0,0,0,0,1,0,0,0,0.1774519830942154,2.0,right
LOUIS CYFER,@CyferLouis40824,2025-05-09T23:18:25.000Z,False,"As part of the Balfour Treaty , concluded in 1917 . Israel is a creation of the Rothschilds , who provoked the US ' s involvement in the First World War in exchange for the allocation of Palestine to the Jews , then under British protectorate .",0,0,0,25,[],[],[],https://pbs.twimg.com/profile_images/1795136584695578624/maD8JX9u_normal.jpg,https://x.com/CyferLouis40824/status/1920981713280286975,1920981713280286975,0,0,0,0,0,0,0,1,0,0,0,0,0.16276752948760986,,
Yuling Chen,@YulingChen300,2025-05-09T23:10:27.000Z,True,Vatican is real ! Smokes are signals for pigeons to disperse . #Vatican #pigeon #smoke #animal #Israel ' s #war on #Palestine is what makes #religion contemporary .,0,0,0,36,"['#Vatican', '#pigeon', '#smoke', '#animal', '#Israel', '#war', '#Palestine', '#religion']",[],[],https://pbs.twimg.com/profile_images/1888941295046905856/vkFsVg37_normal.jpg,https://x.com/YulingChen300/status/1920979709107540281,1920979709107540281,0,0,0,0,0,1,0,0,1,0,0,0,0.15061430633068085,2.0,right
Ahana Pathak,@vairaagini,2025-05-09T23:08:05.000Z,False,"I do n't think it makes that big of an impact on this war , citizens do n't get to decide what their "" State "" is gonna do , and you can see this in Israel - Palestine conflict . 80 % Social media is aligned with Palestine but no country dares to question or go against Israel .",0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1573558350490767365/DcanxKtj_normal.jpg,https://x.com/vairaagini/status/1920979115324104897,1920979115324104897,0,0,0,0,0,0,0,0,1,0,0,0,0.1593734174966812,1.0,centre
Mihir #AncelottiOUT,@MihirRMA,2025-05-09T23:06:18.000Z,False,Pls tell me where India is committing a genocide ? This is a war between two nuclear-armed countries ; the only true victims here are the innocent Kashmiris getting killed by both . Comparing this to smth like Israel / Palestine is beyond stupid .,0,0,0,54,[],[],[],https://pbs.twimg.com/profile_images/1910235639196622848/RpOElnPY_normal.jpg,https://x.com/MihirRMA/status/1920978664340037862,1920978664340037862,0,0,0,0,0,0,0,0,1,0,0,0,0.18899005651474,2.0,right
Middle East Observer,@ME_Observer_,2025-05-09T23:03:22.000Z,True,"Pakistan is not an occupied nation like Palestine . There ' s Kashmir , but Pakistan as a nation is not under apartheid and it ' s completely uncomparable , a war between two nuclear powers is not the same as Israel ' s genocide on Gaza .",0,0,0,263,[],[],[],https://pbs.twimg.com/profile_images/1741869681315627008/JhnYaNAp_normal.jpg,https://x.com/ME_Observer_/status/1920977928411595206,1920977928411595206,0,0,0,0,0,0,0,0,1,0,0,0,0.15020987391471863,2.0,right
Nick,@NickAUSGRIT,2025-05-09T23:00:28.000Z,True,"By "" woke "" what terrorist Zionist supporter Levin is referring to any university that is against the genocide and ethnic cleansing of Palestine by GLOBAL war criminal and mass murderer Netanyahu or says nasty things about apartheid terrorist rogue Zionist state "" Israel . """,0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1497347682263699457/p6XwbAcb_normal.jpg,https://x.com/NickAUSGRIT/status/1920977198296522988,1920977198296522988,0,0,0,0,0,0,0,0,0,0,1,0,0.169030100107193,,
Bombardino Crocodilo,@cat_man0007,2025-05-09T22:59:38.000Z,False,"Sir unka ant hoga kabhi ? Mujhe few months pehle ka bangladesh ka incident or russia ukraine war , israel Palestine conflict or ab india pakistan ka bhi is sab me US ka hath saaf dikh rha h . Bhavishya mallika me bhi exact same thing is said .",0,0,0,186,[],[],[],https://pbs.twimg.com/profile_images/1919426104185458692/FUEx6NUx_normal.jpg,https://x.com/cat_man0007/status/1920976986790359301,1920976986790359301,0,0,0,0,0,0,0,0,1,0,0,0,0.1805417388677597,1.0,centre
Abhay,@iemabhay,2025-05-09T22:58:58.000Z,False,I see no muslim supporting India even in my connections . No muslim ever said : “ Indian Government is doing it right . ” You ' re so active while Palestine-Israel war . #IndiaPakistanWar #IndianArmy,0,0,0,575,"['#IndiaPakistanWar', '#IndianArmy']",[],[],https://pbs.twimg.com/profile_images/1799896239171059713/17Fl_kcJ_normal.jpg,https://x.com/iemabhay/status/1920976817789304936,1920976817789304936,0,0,0,0,0,0,0,1,1,0,0,0,0.15724363923072815,2.0,right
ForFactsSake,@MysticMuse1o1,2025-05-09T22:58:41.000Z,True,"Jewlani is invited to meet Keir Starmer Apparently you have to be a Real Known Terrorist who has committed murders , rapes , torture & war crimes to get into the UK ; not an accused one who reports on Jewlani ' s terrorism in Syria & israel ' s in Palestine",0,0,0,23,[],"['@richimedhurst', '@swilkinsonbc']",[],https://pbs.twimg.com/profile_images/1706673866385559552/9Kac5oSC_normal.jpg,https://x.com/MysticMuse1o1/status/1920976749854085137,1920976749854085137,0,0,0,0,0,0,0,0,1,0,0,0,0.15924854576587677,2.0,right
muhammad abu jweid,@abujweid1985,2025-05-09T22:57:07.000Z,False,"What about the British who are recruited in Israel and commit war crimes , raping and killing children and women in occupied Palestine ? Have they been arrested ? Are n't they a danger to the British people ?",0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1711869523899424768/UntcLLlX_normal.jpg,https://x.com/abujweid1985/status/1920976354973012056,1920976354973012056,0,0,0,0,0,0,0,0,1,0,0,0,0.16498740017414093,2.0,right
Akuma,@Akuma___19,2025-05-09T22:56:38.000Z,False,I see no muslim supporting India even in my connections . No muslim ever said : “ Indian Government is doing it right . ” You ' re so active while Palestine-Israel war . #IndiaPakistanWar #IndianArmy #IndianMuslims,0,0,0,612,"['#IndiaPakistanWar', '#IndianArmy', '#IndianMuslims']",[],[],https://pbs.twimg.com/profile_images/1845168700741025799/OnWlRRJl_normal.jpg,https://x.com/Akuma___19/status/1920976234143482065,1920976234143482065,0,0,0,0,0,0,0,1,1,0,0,0,0.1551530659198761,2.0,right
maya م سے,@mahyeahh,2025-05-09T22:51:50.000Z,False,"i will try to find a well researched thread , but for now , think israel attacking palestine in the guise of terrorism , except pakistan is very capable of retaliating but has not yet to avoid a full-fledged war . but india just attacked an airbase , so pakistan might retaliate soon .",0,0,0,186,[],[],[],https://pbs.twimg.com/profile_images/1856564746582958080/SkJu5bbZ_normal.jpg,https://x.com/mahyeahh/status/1920975026271982000,1920975026271982000,0,0,0,0,0,0,0,0,1,0,0,0,0.19425401091575623,1.0,centre
