Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,max_confidence,I8,leaning
Vidar,@YoungKhop,2025-05-09T18:44:24.000Z,False,"Who rounded up & sold the slaves on African beaches , who was the ‘ Source ' of the Transatlantic Slave Trade ? African War lords , the white man was the consumer but let ' s not act like they were the ‘ source ' . Slaves were placed in slavery by other Africans and THEN sold .",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1812298337644613633/-OI3AcSd_normal.jpg,https://x.com/YoungKhop/status/1920912757219545574,1920912757219545574,0,0,0,0,0,0,0,0,0,0,1,0,0.16924524307250977,,
Aaditya,@__aadityamishra,2025-05-09T18:44:24.000Z,False,the war man,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1919779979040321536/gxb5B7SM_normal.jpg,https://x.com/__aadityamishra/status/1920912755701239985,1920912755701239985,0,0,0,0,0,0,0,0,0,0,0,0,0.08765239268541336,,
Satyam Kumar Singh,@SatyamK73052004,2025-05-09T18:44:23.000Z,False,"White House on India , Pakistan tension : "" President wants to see it de-escalate as quickly as possible "" India should not listen any country , how to handle Pakistan in war , India must do whatever it want to do , according to our convenience . #WhiteHouse #IndiaPakistanWar #drones",0,0,0,0,"['#WhiteHouse', '#IndiaPakistanWar', '#drones']",[],[],https://pbs.twimg.com/profile_images/1709968229073125376/lSvOEvba_normal.jpg,https://x.com/SatyamK73052004/status/1920912753062977606,1920912753062977606,0,0,0,0,0,0,0,1,1,0,0,0,0.16124258935451508,1.0,centre
Abrahmashree,@abrahmashree,2025-05-09T18:44:23.000Z,False,IMF se $ 2.3 billion ka loan mila haiWar ke time itna bada amount haath aaya hai KOOTNEETI toh karna hi hoga,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1920716953569947648/KvK-J_jn_normal.jpg,https://x.com/abrahmashree/status/1920912750554812776,1920912750554812776,0,0,0,1,0,0,0,0,0,0,0,0,0.1690177023410797,,
world war,@viralplus56,2025-05-09T18:44:20.000Z,False,"ALERTIndia has sent warships equipped with supersonic cruise missiles towards Pakistan . The strike group includes an aircraft carrier , destroyers , frigates and anti-submarine ships and is roughly 300-400 miles from the Pakistani coast .",0,0,0,8,[],[],['\\u2757'],https://pbs.twimg.com/profile_images/1843895968200105984/i3Jg13od_normal.jpg,https://x.com/viralplus56/status/1920912740354343304,1920912740354343304,0,0,0,0,0,0,0,0,1,0,0,0,0.13514788448810577,1.0,centre
The Terrible Truth Behind the War on Terror,@SlanderedSaint2,2025-05-09T18:44:20.000Z,True,Bear in mind ! :,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1913819512433983488/vdCI9F-a_normal.jpg,https://x.com/SlanderedSaint2/status/1920912739968356505,1920912739968356505,0,0,0,0,0,0,0,0,0,0,0,0,0.08550495654344559,,
Serpico,@Serpico915,2025-05-09T18:44:19.000Z,False,China has won the trade war exposed Trump as a paper tiger,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1880662643607814144/8d_t_ezT_normal.jpg,https://x.com/Serpico915/status/1920912736566857818,1920912736566857818,0,0,0,0,0,0,0,1,0,0,0,0,0.18497367203235626,,
Feebs,@Feebs09757092,2025-05-09T18:44:19.000Z,False,Care to guess what country started to stockpile gold for a few years before starting a war with one of its neighbors recently ?,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1840091195264937984/n5S0hQpF_normal.jpg,https://x.com/Feebs09757092/status/1920912735451120088,1920912735451120088,0,0,0,0,0,0,0,0,1,0,0,0,0.1765253096818924,1.0,centre
Braj Tripathy,@BrajTripathy,2025-05-09T18:44:19.000Z,True,Bloody defensive war policy . Cheap Gujjus can't make an Indira Gandhi for sure,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/689418041881268224/gPMGfu3u_normal.jpg,https://x.com/BrajTripathy/status/1920912734113194235,1920912734113194235,0,0,0,0,0,0,0,0,1,0,0,0,0.16936300694942474,2.0,right
VINSMOKE D. MERCI (ANTI-AGENDA),@MerciusJambe13,2025-05-09T18:44:19.000Z,False,Day 64 : Chika Fujiwara from Kaguya-Sama : Love Is War,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1874512419319431168/OIMORNL8_normal.jpg,https://x.com/MerciusJambe13/status/1920912733857304666,1920912733857304666,0,0,0,0,0,0,0,0,0,0,0,0,0.0849020779132843,,
Joseph Batchalakuri,@23102024S,2025-05-09T18:44:19.000Z,False,please dont interfere as we are in war for long term peace . We can not get our people killed Everytime these pak terrorists for no reason,0,0,0,0,[],['@realDonaldTrump'],[],https://pbs.twimg.com/profile_images/1901884987860979712/nt_RVMzL_normal.jpg,https://x.com/23102024S/status/1920912733521801462,1920912733521801462,0,0,0,0,0,0,0,0,1,0,0,0,0.1902846395969391,2.0,right
محمد طارق,@itsme_tarique,2025-05-09T18:44:19.000Z,False,China is showing its Economy as the powerful tool against India . And we are celebrating war . The best way to deal with is to focus on our younger generation and boost our economy but our govt and public is busy in Hindu Muslims issue . Wow Ankhen khol kar dekho china kya kehta,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1918920285064945664/MrHvcF_S_normal.jpg,https://x.com/itsme_tarique/status/1920912733228110219,1920912733228110219,0,0,0,0,0,0,0,1,1,0,0,0,0.1681695282459259,2.0,right
Uwe,@GC826JFT,2025-05-09T18:44:18.000Z,False,"Mein Punkt ist : Die Gebiete gehören zur Ukraine , und haben auch so abgestimmt , als es noch eine freie Abstimmung war . Inzwischen haben die Russen die Gebiete natürlich ethnisch gesäubert .",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1900306064043634688/itOZusDy_normal.jpg,https://x.com/GC826JFT/status/1920912728878715332,1920912728878715332,0,0,0,0,0,0,0,0,0,0,0,0,0.09270676225423813,,
REAL TRUTH,@var_truth,2025-05-09T18:44:17.000Z,False,Now this war is not just about India and Pakistan but also with the supporters of terrorism like the IMF . Are Americans sleeping . You can't fight but we can fight against these people . #ShameOnIMF #IndiaPakistanWar,0,0,0,67,"['#ShameOnIMF', '#IndiaPakistanWar']",[],[],https://pbs.twimg.com/profile_images/1919906044488081408/B88ccgX6_normal.jpg,https://x.com/var_truth/status/1920912728425656336,1920912728425656336,0,0,0,0,0,0,0,0,1,0,0,0,0.15987613797187805,2.0,right
India Pakistan War Observer,@ResistEye,2025-05-09T18:44:17.000Z,False,Media Outlet !,0,0,0,5,[],"['@Telegraph', '@ttindia']",[],https://pbs.twimg.com/profile_images/1913698283932778497/TiXruWz2_normal.jpg,https://x.com/ResistEye/status/1920912726597013531,1920912726597013531,0,0,0,0,0,0,0,0,0,0,0,0,0.09221469610929489,,
India Pakistan War Updates,@indopakwarupdat,2025-05-09T18:44:17.000Z,False,वंदे मातरम्,0,0,0,5,[],[],"['\\U0001f64f', '\\U0001f1ee\\U0001f1f3']",https://pbs.twimg.com/profile_images/1920907282507837440/2pHubnK8_normal.jpg,https://x.com/indopakwarupdat/status/1920912725971993035,1920912725971993035,0,0,0,0,0,0,0,0,0,0,0,0,0.09642831981182098,,
Dr. Sara Yael Hirschhorn,@SaraHirschhorn1,2025-05-09T18:44:17.000Z,True,"Yesterday , I once again joined the panel discussion on "" The Heat "" to discuss the latest developments in the Israel-HAMAS war ( from 14:30 ): HTTPURL ...",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1335429529221951489/KzhEAjL0_normal.jpg,https://x.com/SaraHirschhorn1/status/1920912725636493768,1920912725636493768,0,0,0,0,0,0,0,0,0,0,0,0,0.12595413625240326,,
Raj,@ImRaj_tweets,2025-05-09T18:44:17.000Z,False,"Why are they defensive man , when you are in war you can't be kind and brave at same time . All are enemies , finish them off . It ' s them who started the war not us . Modi should give green signal to our forces to wipe out Pakistan",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1805494133123170308/3I5HFKXq_normal.jpg,https://x.com/ImRaj_tweets/status/1920912725347127326,1920912725347127326,0,0,0,0,0,0,0,0,1,0,0,0,0.1929939240217209,2.0,right
Rémy Gration,@RG_Germania,2025-05-09T18:44:16.000Z,False,Meiner Ur-Oma auch passiert . Erst die Flucht aus Schlesien auf der Sie ihr Baby begraben musste da es an einer Lungenentzündung starb . Dann später in Potsdam kam es von den Sowjets dazu . Sie hat erst darüber gesprochen als mein Ur-Opa verstorben ist . Sie war eine gute Seele .,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1905323584928555008/qiKCKx0Q_normal.jpg,https://x.com/RG_Germania/status/1920912723287646350,1920912723287646350,0,0,0,0,0,0,0,0,0,0,0,0,0.08756012469530106,,
Maumauing,@Mynameischikki,2025-05-09T18:44:16.000Z,False,Imf is basically funding the war atp for pakistan . Do you know which country has had the highest amount of bailouts granted by IMF ? ? It is Pakistan . Are these world organizations of any help at all ? ?,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1915006334543527936/qdHG9HsK_normal.jpg,https://x.com/Mynameischikki/status/1920912723044417750,1920912723044417750,0,0,1,0,0,0,0,0,0,0,0,0,0.1529720574617386,,
cye9k,@cye9kv1,2025-05-09T18:44:16.000Z,False,"Mms did his best , we must avoid taking potshots unless we know reality Truth is his hands were tied by orop army and then usa who wanted to avoid a full scale war In 2002 , ABV did full mobilization and it didnt go acc . To plan so MMS knew it was not worth it",0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1632822002489888768/r2oXsQC3_normal.jpg,https://x.com/cye9kv1/status/1920912720364175734,1920912720364175734,0,0,0,0,0,0,0,0,1,0,0,0,0.1959688365459442,2.0,right
Abdul Rahiman,@Rahmanvmp,2025-05-09T18:44:15.000Z,False,This video game bai,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1665381216919404545/s2CoSx9I_normal.jpg,https://x.com/Rahmanvmp/status/1920912720016163026,1920912720016163026,0,0,0,0,0,0,0,0,0,0,0,0,0.0872538611292839,,
Lxkas1904,@Lxkas_0405,2025-05-09T18:44:15.000Z,False,Konnte ich nicht in Erfahrung bringen . Der war nicht mehr in der Lage zu antworten,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1751626792983502848/wMXssY8q_normal.jpg,https://x.com/Lxkas_0405/status/1920912718111891703,1920912718111891703,0,0,0,0,0,0,0,0,0,0,0,0,0.08508018404245377,,
Yashu,@Yashwant_suman7,2025-05-09T18:44:15.000Z,False,"What'shappening past 2 days , it seems Pakistan want a war , Their sole purpose appears to be starting a full-fledged warEither they ' re too stupid-or it ' s a big trap Forces are not retealating bcoj they do n't want any casualities , Taking there time dealing in gracefull manner .",0,0,0,3,[],[],['\\U0001f1ee\\U0001f1f3'],https://pbs.twimg.com/profile_images/1728374082335543296/OYqGY0P8_normal.jpg,https://x.com/Yashwant_suman7/status/1920912717918957638,1920912717918957638,0,0,0,0,0,0,0,0,1,0,0,0,0.19648270308971405,1.0,centre
Ehtysham,@Qureshi072020,2025-05-09T18:44:14.000Z,False,Bro its war time .. we have to support army even if we have differences,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1529929201842896903/U-BTVKGK_normal.jpg,https://x.com/Qureshi072020/status/1920912715637289300,1920912715637289300,0,0,0,0,0,0,0,0,1,0,0,0,0.1865280270576477,2.0,right
nawabi paneer,@cyclicvector,2025-05-09T18:44:14.000Z,False,There ARE winners in war . This is something a loser would say Riddhi,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1702192049615978496/1IImnqF-_normal.jpg,https://x.com/cyclicvector/status/1920912714563482097,1920912714563482097,0,0,0,0,0,0,0,0,1,0,0,0,0.16524194180965424,2.0,right
Rajeev K,@daojus,2025-05-09T18:44:12.000Z,False,"And you ask why Turkey ? They are a NATO fouding member . Why US said "" No "" to them ? So who wants the war to go on ? ? Just asking W / H questions ! !",0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1894762721352028160/SkZQ3oZZ_normal.jpg,https://x.com/daojus/status/1920912704476270919,1920912704476270919,0,0,0,0,0,0,0,0,1,0,0,0,0.19383418560028076,2.0,right
Bernadette Mitchell,@Bernade40688635,2025-05-09T18:44:11.000Z,True,War . is . a . charity !,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1578078470638379008/60HK7_mu_normal.png,https://x.com/Bernade40688635/status/1920912702253269067,1920912702253269067,0,0,0,0,0,0,0,0,0,0,0,0,0.11810344457626343,,
World War She,@EmJayeGee1,2025-05-09T18:44:11.000Z,False,exacty what you said .,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1821716155582836737/R6SEirmi_normal.jpg,https://x.com/EmJayeGee1/status/1920912701275963690,1920912701275963690,0,0,0,0,0,0,0,0,0,0,0,0,0.08711645752191544,,
Pavan,@aSmilingMess,2025-05-09T18:44:11.000Z,True,"We all want Pakistan ' s ass kicked for what they did but when you have someone close or known who ' s in war-affected areas , it ' s difficult to celebrate war . It ' s as simple as that .",0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1115278060130054145/6zKuX5Vi_normal.jpg,https://x.com/aSmilingMess/status/1920912699996745961,1920912699996745961,0,0,0,0,0,0,0,0,1,0,0,0,0.19516152143478394,2.0,right
Klaus Höfken,@Klaus_Hoefken,2025-05-09T18:44:10.000Z,False,"War sowieso nicht so klug , eine Suizidaufforderung hier zu tweeten . Die sind nämlich gar nicht so gern gesehen . :)",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1087106352835633153/eIwOXk2n_normal.jpg,https://x.com/Klaus_Hoefken/status/1920912697823998078,1920912697823998078,0,0,0,0,0,0,0,0,0,0,0,0,0.08681269735097885,,
nonchalant mf,@MichaelVic64047,2025-05-09T18:44:10.000Z,False,The war you win alone do n't celebrate it with others ... I learnt my lesson,0,0,0,2,[],[],['\\U0001f972'],https://pbs.twimg.com/profile_images/1920533653446123521/3EvfjcKm_normal.jpg,https://x.com/MichaelVic64047/status/1920912697723388351,1920912697723388351,0,0,0,0,0,0,0,0,1,0,0,0,0.17342618107795715,2.0,right
IndiaWarMonitor,@IndiaWarMonitor,2025-05-09T18:44:10.000Z,True,Visuals From Neelum Valley in Pakistan-occupied Kashmir .,0,0,0,1K,[],[],[],https://pbs.twimg.com/profile_images/1917087535450492934/9BJ5zjxu_normal.jpg,https://x.com/IndiaWarMonitor/status/1920912697412952540,1920912697412952540,0,0,0,0,0,0,0,0,0,0,0,0,0.08788709342479706,,
PoliticalSultan,@freedomcries007,2025-05-09T18:44:10.000Z,True,Trump wants a race war folks . It ' s the only justification for their unconstitutional policies and actions,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1891302675326619648/2fWdN50x_normal.jpg,https://x.com/freedomcries007/status/1920912697383670116,1920912697383670116,0,0,0,0,0,0,0,0,0,0,1,0,0.17604368925094604,,
andrew williams,@AndrewWilliaaf,2025-05-09T18:44:10.000Z,False,"Forget the dolls , you ' re going to war against Canada .",0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1915153105663954944/gGnU__eD_normal.jpg,https://x.com/AndrewWilliaaf/status/1920912695852769455,1920912695852769455,0,0,0,0,0,0,0,0,1,0,0,0,0.1362488865852356,1.0,centre
World Update Facts,@vishg3897,2025-05-09T18:44:10.000Z,False,"Aur apne hi ghar k dogale hindu , status lagayenge "" say no to war "" muslimo se jyda khtra to ye dogale librandu secular hinduo se hai jo muslimo k sath bhaichara ka dhol peet te rhte har smay aur ye mulle inke pichwade par laat marte",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1855654761309032448/eW00StQG_normal.jpg,https://x.com/vishg3897/status/1920912695655542908,1920912695655542908,0,0,0,0,0,0,0,0,1,0,0,0,0.17741885781288147,2.0,right
Mansoor Ahmed,@manshu_1,2025-05-09T18:44:10.000Z,False,Seems they are enjoying standing strong not hiding or doing war mock drills .,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1552291225864110082/GNayQTAI_normal.jpg,https://x.com/manshu_1/status/1920912695626236146,1920912695626236146,0,0,0,0,0,0,0,0,1,0,0,0,0.19546647369861603,1.0,centre
昆明线下|上门|,@DarrellWar76465,2025-05-09T18:44:09.000Z,False,� � V,0,0,0,0,[],[],"['\\U0001f490', '\\U0001f4a6', '\\U0001f38c', '\\U0001f48e', '\\U0001f48e', '\\U0001f342', '\\U0001f38a', '\\U0001f33b', '\\U0001f31f', '\\U0001f38c', '\\U0001f389']",https://pbs.twimg.com/profile_images/1862124430295527424/KR3d3Y1J_normal.jpg,https://x.com/DarrellWar76465/status/1920912694455975956,1920912694455975956,0,0,0,0,0,0,0,0,0,0,0,0,0.08927794545888901,,
أستغفر الله,@_WAR_3,2025-05-09T18:44:08.000Z,False,شلون تبيهم يواجهون أهلهم ! ! !,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1856756063728541696/3p8Zd3IQ_normal.jpg,https://x.com/_WAR_3/status/1920912690127511726,1920912690127511726,0,0,0,0,0,0,0,0,0,0,0,0,0.08444961160421371,,
Grok,@grok,2025-05-09T18:44:08.000Z,True,"Es gibt keine Hinweise , dass Maximilian Krah vom Sächsischen Landesamt für Verfassungsschutz ( LfV ) über Jian G . s Vergangenheit als Informant oder mutmaßlichen Spion informiert wurde . Jian G . war bis 2018 Informant des LfV , doch Krah stellte ihn 2019 ein , ohne Warnung . Derzeit",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_normal.jpg,https://x.com/grok/status/1920912689527968196,1920912689527968196,0,0,0,0,0,0,0,0,0,0,0,0,0.08736758679151535,,
Eduard_Parodie von Schnitzler,@sonnenbergh1912,2025-05-09T18:44:08.000Z,False,"Es war erstaunlich zu sehen , was man mit Kühlschränken und Waschmaschinen alles machen kann . Nur scheinen Kolja die Klappspaten auszugehen . Konnte keine entdecken .",0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1825872196805206017/zQ3nfoHN_normal.jpg,https://x.com/sonnenbergh1912/status/1920912689447981142,1920912689447981142,0,0,0,0,0,0,0,0,0,0,0,0,0.0894584059715271,,
geeta bhat,@gvbhat7,2025-05-09T18:44:08.000Z,False,"Victims need justice . Not mindless deaths of innocents ( Ours . We are too petty to think about theirs ) . Needing pieces , that ' s war lust ( that too coffee table , I guess . I may be wrong ) . You can call it by any name for yourself . May we be led from darkness to light .",0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1570116905566085121/9EYZ6hdP_normal.jpg,https://x.com/gvbhat7/status/1920912689091502423,1920912689091502423,0,0,0,0,0,0,0,0,0,0,0,0,0.10927801579236984,,
RivalThoughts,@RivalThoughts70,2025-05-09T18:44:07.000Z,False,Looks like you lost the war .,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1612260442625249282/_3KsD8hA_normal.jpg,https://x.com/RivalThoughts70/status/1920912684955934988,1920912684955934988,0,0,0,0,0,0,0,0,1,0,0,0,0.18038064241409302,1.0,centre
