Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,max_confidence,I8,leaning
Suchith K C,@suchithkc,2025-05-06T17:01:26.000Z,False,"Security Drills To Be Held At 244 Locations As India-Pakistan Tensions Spiral | Full List Get the latest news anytime , anywhere . Install News 18 app for free ! HTTPURL ...",0,0,0,32,[],[],[],https://pbs.twimg.com/profile_images/1152432267454582787/86mpYQGj_bigger.jpg,https://x.com/suchithkc/status/1919799679132565804,1919799679132565804,0,0,0,0,0,0,0,0,0,0,0,0,0.09374919533729553,,
IndiaToday,@IndiaToday,2025-05-06T16:15:09.000Z,True,Civil defence drills will be conducted at more than 50 locations in Hyderabad on Wednesday in accordance with the instructions from the Ministry of Home Affairs ( MHA ) . The drills are being held amid rising tensions with Pakistan following the Pahalgam terror attack . In New Delhi,0,0,0,2.6K,[],[],[],https://pbs.twimg.com/profile_images/1395253672678809601/s-kiJ9xn_bigger.png,https://x.com/IndiaToday/status/1919788032598933661,1919788032598933661,0,0,0,0,0,0,0,0,1,0,0,0,0.18615908920764923,1.0,centre
The Indian Express,@IndianExpress,2025-05-06T15:59:12.000Z,True,"Air raid sirens to blackouts : The what , why , how and where of mock drills amid rising India-Pakistan tensions",0,0,0,1.5K,[],[],[],https://pbs.twimg.com/profile_images/1064599601553047558/s09zzXz4_bigger.jpg,https://x.com/IndianExpress/status/1919784019794780266,1919784019794780266,0,0,0,0,0,0,0,0,1,0,0,0,0.1615048348903656,2.0,right
Swami Bhavyatej,@bhavyatejj,2025-05-06T15:58:11.000Z,True,"Amid rising India-Pakistan tensions , the nationwide civil defence drills are a wise move . Mock drills should n't only be a wartime reflex . India ' s civil defence exercises should become a yearly ritual — raising awareness , unity and remind us that peace and freedom are never",0,0,0,244,[],[],[],https://pbs.twimg.com/profile_images/1637691214660251648/EHwEMta3_bigger.jpg,https://x.com/bhavyatejj/status/1919783761820217574,1919783761820217574,0,0,0,0,0,0,0,0,1,0,0,0,0.194626122713089,2.0,right
Tatvik,@TatvikOm,2025-05-06T15:56:10.000Z,False,"Military Posturing : Both India and Pakistan conduct military drills near the LoC , showcasing their combat readiness and raising concerns over potential escalation .",0,0,0,41,[],[],['\\U0001f6e9\\ufe0f'],https://pbs.twimg.com/profile_images/1912382290484772865/tNjOKEFC_bigger.jpg,https://x.com/TatvikOm/status/1919783254430798138,1919783254430798138,0,0,0,0,0,0,0,0,1,0,0,0,0.18839387595653534,1.0,centre
Deccan Chronicle,@DeccanChronicle,2025-05-06T15:55:46.000Z,True,"#AndhraPradesh | In response to rising tensions with Pakistan , India has initiated civil defence mock drills across multiple states to bolster emergency preparedness .",0,0,0,162,['#AndhraPradesh'],[],[],https://pbs.twimg.com/profile_images/1759926681966637056/BP30eZ16_bigger.jpg,https://x.com/DeccanChronicle/status/1919783155797786893,1919783155797786893,0,0,0,0,0,0,0,0,1,0,0,0,0.17845916748046875,1.0,centre
Odisha Speaks,@OdishaSpeaks_In,2025-05-06T15:52:22.000Z,False,India orders nationwide mock drills amid escalating India-Pakistan tensions #OdishaSpeaks #mockdrills HTTPURL,0,0,0,169,"['#OdishaSpeaks', '#mockdrills']",[],[],https://pbs.twimg.com/profile_images/1229454215048814595/0Bnjed7a_bigger.jpg,https://x.com/OdishaSpeaks_In/status/1919782299345830208,1919782299345830208,0,0,0,0,0,0,0,0,1,0,0,0,0.17781876027584076,1.0,centre
IndiaToday,@IndiaToday,2025-05-06T15:44:46.000Z,True,"As India-Pakistan tensions escalate , India prepares for Civil Defence mock drills . Watch this report ( / / ) #MockDrills #CivilDefenceDrills #India #NewsToday #IndiaFightsTerroristan",0,0,0,2.3K,"['#MockDrills', '#CivilDefenceDrills', '#India', '#NewsToday', '#IndiaFightsTerroristan']","['@iSamarthS', '@MirFareed2', '@AseemBassi', '@sardesairajdeep']",[],https://pbs.twimg.com/profile_images/1395253672678809601/s-kiJ9xn_bigger.png,https://x.com/IndiaToday/status/1919780386915180699,1919780386915180699,0,0,0,0,0,0,0,0,1,0,0,0,0.18581892549991608,1.0,centre
News9,@News9Tweets,2025-05-06T15:40:50.000Z,True,"#Unmissable With | In what appears to be a major readiness push , #India is activating both its defence and deterrence . Mock drills on May 7 to test readiness amid rising tensions with PakistanWatch LIVE : HTTPURL #mockdrills",0,0,0,262,"['#Unmissable', '#India', '#IndiaPakistanTensions', '#mockdrills']",['@nabilajamal_'],[],https://pbs.twimg.com/profile_images/1443599193667358722/7ac1JFi-_bigger.jpg,https://x.com/News9Tweets/status/1919779395343991112,1919779395343991112,0,0,0,0,0,0,0,0,1,0,0,0,0.1739092618227005,1.0,centre
Partha Sarathi,@Partha92811533,2025-05-06T15:34:24.000Z,False,"India mock drills with air raid sirens , evacuation plans on 7th May amid tensions with Pakistan : #IndiaPakistanWar",0,0,0,90,['#IndiaPakistanWar'],[],[],https://pbs.twimg.com/profile_images/1810379655201124352/5MHSf_O0_bigger.jpg,https://x.com/Partha92811533/status/1919777779270226227,1919777779270226227,0,0,0,0,0,0,0,0,1,0,0,0,0.17182354629039764,1.0,centre
shorts91,@shorts_91,2025-05-06T15:34:07.000Z,False,India to hold major air drills near Pakistan border amid rising tensions after Pahalgam attack . Read more on HTTPURL #IAF #IndiaPakistan #LoC #AirExercise #Rajasthan #SouthWesternCommand #CeasefireViolation #BorderTensions #MilitaryAlert #PahalgamAttack,0,0,0,249,"['#IAF', '#IndiaPakistan', '#LoC', '#AirExercise', '#Rajasthan', '#SouthWesternCommand', '#CeasefireViolation', '#BorderTensions', '#MilitaryAlert', '#PahalgamAttack']",[],[],https://pbs.twimg.com/profile_images/1695773193556885504/gaqNtnPx_bigger.jpg,https://x.com/shorts_91/status/1919777707761729815,1919777707761729815,0,0,0,0,0,0,0,0,1,0,0,0,0.18403176963329315,1.0,centre
Karan,@kmeanskaran,2025-05-06T15:32:17.000Z,True,"In just 5 years , this generation witnessed : – Mock drills – Covid - 19 pandemic – Russia-Ukraine war – Israel-Palestine conflict – India-Pakistan tensions – AI explosion – Recession & mass layoffs",0,0,0,501,[],[],[],https://pbs.twimg.com/profile_images/1909133811646115840/FKICj9Sf_bigger.jpg,https://x.com/kmeanskaran/status/1919777242705756540,1919777242705756540,0,0,0,0,0,0,0,0,1,0,0,0,0.16922378540039062,2.0,right
Firstpost,@firstpost,2025-05-06T15:31:39.000Z,True,#FPExplained : India is conducting a nationwide security drill on Wednesday ( May 7 ) amid escalating tensions with Pakistan . We answer all your queries about the mock drills .,0,0,0,1.4K,['#FPExplained'],[],[],https://pbs.twimg.com/profile_images/1690916539934097408/xIbOaCb7_bigger.jpg,https://x.com/firstpost/status/1919777084521513306,1919777084521513306,0,0,0,0,0,0,0,0,1,0,0,0,0.1406601071357727,1.0,centre
ARCLANTIC,@arclanticltd,2025-05-06T15:30:00.000Z,True,"Following the deadly #Pahalgam terror attack on April 22 , which killed 26 civilians , tensions between India and #Pakistan have risen . In response , the #Indian government has announced nationwide civil defence mock drills for May 7 . This will be the first such exercise since the",0,0,0,119,"['#Pahalgam', '#Pakistan', '#Indian']",[],[],https://pbs.twimg.com/profile_images/1752629328041684992/7GY5u3bB_bigger.jpg,https://x.com/arclanticltd/status/1919776671961358607,1919776671961358607,0,0,0,0,0,0,0,0,1,0,0,0,0.18884500861167908,1.0,centre
Press Trust of India,@PTI_News,2025-05-06T15:28:44.000Z,True,"VIDEO | India-Pakistan tensions : On the nationwide emergency mock drills , Ranchi DC Manjunath Bhajantri says : “ On May 7 , as per the directions of the Union Home Ministry , a civil defence mock drill on public safety will be conducted in Ranchi district . For this , we held a",0,0,0,4.1K,[],[],[],https://pbs.twimg.com/profile_images/1618421776794677248/EYJex5NK_bigger.jpg,https://x.com/PTI_News/status/1919776353068712007,1919776353068712007,0,0,0,0,0,0,0,0,1,0,0,0,0.1629728376865387,2.0,right
CAT-LOGY,@haapinesisfree,2025-05-06T15:27:40.000Z,True,"India ' s government has ordered officials to carry out civil defense drills in much of the country on Wednesday as it prepares for a potential military conflict with Pakistan , its neighbor and archrival . #tommavi #helevier #ZEUDINERS #uzaksehir",0,0,0,641,[],[],[],https://pbs.twimg.com/profile_images/1880266256734986240/xoA9dD82_bigger.jpg,https://x.com/haapinesisfree/status/1919776082389053727,1919776082389053727,0,0,0,0,0,0,0,0,1,0,0,0,0.1929248869419098,1.0,centre
News9,@News9Tweets,2025-05-06T15:27:16.000Z,True,"We look at how #India is preparing its civilians for hostilities , with the nationwide mock drills planned for May 7 . Think blackouts , traffic diversions , #evacuation exercises . Also how do our armed forces have an edge over #Pakistan when it comes to personnel , military",0,0,0,155,"['#India', '#evacuation', '#Pakistan']",[],[],https://pbs.twimg.com/profile_images/1443599193667358722/7ac1JFi-_bigger.jpg,https://x.com/News9Tweets/status/1919775981541232672,1919775981541232672,0,0,0,0,0,0,0,0,1,0,0,0,0.19285990297794342,1.0,centre
Press Trust of India,@PTI_News,2025-05-06T15:23:31.000Z,True,"VIDEO | India-Pakistan tensions : On the nationwide emergency mock drills , Madhya Pradesh CM Mohan Yadav ( ) says , “ Tomorrow we will conduct a mock drill in order to be ready for any sort of challenges . As per the Home Ministry ' s notice , we are conducting the mock",0,0,0,3K,[],['@DrMohanYadav51'],[],https://pbs.twimg.com/profile_images/1618421776794677248/EYJex5NK_bigger.jpg,https://x.com/PTI_News/status/1919775037172940849,1919775037172940849,0,0,0,0,0,0,0,0,1,0,0,0,0.13552379608154297,1.0,centre
Amit,@AmitxUpdates,2025-05-06T15:08:19.000Z,False,"Amid rising tensions with Pakistan , India ' s MHA has ordered large-scale civil defence drills in 244 districts , involving mock air-raid sirens , evacuation plans , and public training . This is the biggest such drill since 1971 . #India #CivilDefence #Geopolitics #MHA",0,0,0,82,"['#India', '#CivilDefence', '#Geopolitics', '#MHA']",[],[],https://pbs.twimg.com/profile_images/1632430358481498112/428A05py_bigger.jpg,https://x.com/AmitxUpdates/status/1919771212596543969,1919771212596543969,0,0,0,0,0,0,0,0,1,0,0,0,0.1931600570678711,1.0,centre
Theresa Hiede Tranah,@watchwomanj35u5,2025-05-06T15:04:54.000Z,False,"India plans civilian defense drills to prepare for potential airstrikes , enhancing readiness amid rising tensions with Pakistan .",0,0,0,31,[],[],[],https://pbs.twimg.com/profile_images/1685359249688236033/ohSt67Ox_bigger.jpg,https://x.com/watchwomanj35u5/status/1919770353875780003,1919770353875780003,0,0,0,0,0,0,0,0,1,0,0,0,0.18841718137264252,1.0,centre
Press Trust of India,@PTI_News,2025-05-06T14:51:56.000Z,True,"VIDEO | India-Pakistan tensions : On nationwide emergency mock drills tomorrow , Gujarat Home Minister Harsh Sanghavi ( ) says , “ In Gujarat , civil defence mock drill will be conducted in 18 districts . The CM Bhupendra Patel has taken stock of mock drill preparation via",0,0,0,3.7K,[],['@sanghaviharsh'],[],https://pbs.twimg.com/profile_images/1618421776794677248/EYJex5NK_bigger.jpg,https://x.com/PTI_News/status/1919767090057379873,1919767090057379873,0,0,0,0,0,0,0,0,1,0,0,0,0.17002475261688232,1.0,centre
Press Trust of India,@PTI_News,2025-05-06T14:38:23.000Z,True,"VIDEO | Rajasthan : Preparations are being made for the Civil Defence mock drill at Barmer district . The Union Home Ministry has asked all states to conduct mock drills on Wednesday in view of "" new and complex threats "" that have emerged amid rising tensions with Pakistan",0,0,0,4.2K,[],[],[],https://pbs.twimg.com/profile_images/1618421776794677248/EYJex5NK_bigger.jpg,https://x.com/PTI_News/status/1919763681484931414,1919763681484931414,0,0,0,0,0,0,0,0,1,0,0,0,0.17093491554260254,1.0,centre
Nabibhai Sayyad,@NabibhaiSayyad,2025-05-06T14:36:19.000Z,False,"India Starts War Training , CRPF Officer Suspended for Pakistani Wife India will hold civil defence drills on 7th May 2025 to prepare citizens for emergencies after rising tensions will Pakistan . • YouTube : - Click on Video ( ISL ) HTTPURL ...",0,0,0,100,[],['@ishnews_tv'],"['\\U0001f6a8', '\\U0001f932']",https://pbs.twimg.com/profile_images/1887754042555965441/Z_8FEieW_bigger.jpg,https://x.com/NabibhaiSayyad/status/1919763160803758376,1919763160803758376,0,0,0,0,0,0,0,0,1,0,0,0,0.18935082852840424,2.0,right
Press Trust of India,@PTI_News,2025-05-06T14:34:24.000Z,True,"VIDEO | India-Pakistan tensions : Ahead of the nationwide emergency mock drills on May 7 , Khurda Collector Chanchal Rana says : “ A mock drill is being organised tomorrow in Bhubaneswar to prepare for a possible air attack scenario . A siren will sound at 4 PM , signalling people to",0,0,0,3.7K,[],[],[],https://pbs.twimg.com/profile_images/1618421776794677248/EYJex5NK_bigger.jpg,https://x.com/PTI_News/status/1919762676798128541,1919762676798128541,0,0,0,0,0,0,0,0,1,0,0,0,0.1899961531162262,1.0,centre
Raghuveer,@Straying_mind,2025-05-06T14:32:36.000Z,True,"News - India will conduct civil defence mock drills in 244 districts on May 7 amid rising tensions with Pakistan following the Pahalgam terror attack . The drills include siren tests , blackouts , camouflage exercises , and evacuation rehearsals to enhance public preparedness .",0,0,0,136,[],[],[],https://pbs.twimg.com/profile_images/1896984581057794048/UXVj0VMl_bigger.jpg,https://x.com/Straying_mind/status/1919762225914417478,1919762225914417478,0,0,0,0,0,0,0,0,1,0,0,0,0.18522676825523376,1.0,centre
Radio Generation,@RadioGenKe,2025-05-06T14:22:52.000Z,True,India plans civil defence drills amid tensions with Pakistan.https :/ / rgk.co.ke/worldview/11407/india-plans-civil-defence-drills-amid-tensions-with-pakistan...#HomeOfHardTruths,0,0,0,37,['#HomeOfHardTruths'],[],[],https://pbs.twimg.com/profile_images/1896938978147807232/fVse2IFe_bigger.jpg,https://x.com/RadioGenKe/status/1919759776130470344,1919759776130470344,0,0,0,0,0,0,0,0,1,0,0,0,0.1699080765247345,1.0,centre
Selvam,@tisaiyan,2025-05-06T14:14:23.000Z,False,"Air sirens , blackouts and bunker drills : India to conduct nationwide Civil Defense Drill on May 7 amid escalating tensions with Pakistan . to assess the country ' s emergency preparedness for wartime scenarios like missile strikes , air raids , large-scale ...",0,0,0,39,[],[],[],https://pbs.twimg.com/profile_images/1821900675443519488/ur3D_YS2_bigger.jpg,https://x.com/tisaiyan/status/1919757638990234103,1919757638990234103,0,0,0,0,0,0,0,0,1,0,0,0,0.18573904037475586,1.0,centre
NDTV Profit,@NDTVProfitIndia,2025-05-06T14:13:50.000Z,True,"#Breaking | Indian Air Force to hold large-scale military drills in Rajasthan - along the international border with #Pakistan - a #NOTAM , or Notice to Airmen . Read more : HTTPURL",0,0,0,4.7K,"['#Breaking', '#Pakistan', '#NOTAM']",[],[],https://pbs.twimg.com/profile_images/1740352957135122433/0lVQZFAl_bigger.jpg,https://x.com/NDTVProfitIndia/status/1919757503002194013,1919757503002194013,0,0,0,0,0,0,0,0,1,0,0,0,0.15191709995269775,1.0,centre
Pakistan Updates,@pakbrknews,2025-05-06T14:10:25.000Z,True,"India orders civil defense drills across 244 districts amid rising tensions with Pakistan after a deadly Kashmir attack . With military strikes looming , UN urges restraint as both nuclear-armed nations brace for escalation . #India #Pakistan #Kashmir #UN #TensionsRead Full",0,0,0,65,"['#India', '#Pakistan', '#Kashmir', '#UN', '#Tensions']",[],"['\\U0001f1ee\\U0001f1f3', '\\U0001f1f5\\U0001f1f0']",https://pbs.twimg.com/profile_images/1919231046605770752/AHv37Y1B_bigger.jpg,https://x.com/pakbrknews/status/1919756642800807945,1919756642800807945,0,0,0,0,0,0,0,0,1,0,0,0,0.1930059790611267,2.0,right
Press Trust of India,@PTI_News,2025-05-06T14:09:28.000Z,True,"VIDEO | UP : Preparations for Civil Defence mock drill being held at Thompson Ground , Gonda . The Union Home Ministry has asked all states to conduct mock drills on Wednesday in view of "" new and complex threats "" that have emerged amid rising tensions with Pakistan following the",0,0,0,3.2K,[],[],[],https://pbs.twimg.com/profile_images/1618421776794677248/EYJex5NK_bigger.jpg,https://x.com/PTI_News/status/1919756401343410421,1919756401343410421,0,0,0,0,0,0,0,0,1,0,0,0,0.17437079548835754,1.0,centre
The Matrix,@thematrixloop,2025-05-06T13:59:41.000Z,False,"India Launches Major Air Drills Along LoC Amid Rising TensionsIn response to the Pahalgam terror attack and Pakistan ' s recent missile tests , the IAF will hold night air exercises along the LoC and International Border .",0,0,0,52,[],[],"['\\U0001f1ee\\U0001f1f3', '\\u2708\\ufe0f']",https://pbs.twimg.com/profile_images/1812847050150612992/6far9Cga_bigger.jpg,https://x.com/thematrixloop/status/1919753941023064370,1919753941023064370,0,0,0,0,0,0,0,0,1,0,0,0,0.18560409545898438,1.0,centre
Bhavik Gandhi,@bhavik_g,2025-05-06T13:49:37.000Z,True,"India has just secured trade deal with UK . Pakistan can keep doing military drills everyday . Pakistan stock market has crashed btw . Pakistan will keep getting further marginalised in the world , only becoming talking point when there is a crisis .",0,0,0,79,[],['@Qamarcheema'],[],https://pbs.twimg.com/profile_images/1048994526675828737/wcUbJyPt_bigger.jpg,https://x.com/bhavik_g/status/1919751407177236973,1919751407177236973,0,0,0,0,0,0,0,1,1,0,0,0,0.15566964447498322,2.0,right
Vani Mehrotra,@vani_mehrotra,2025-05-06T13:48:51.000Z,True,India to hold security drills at 244 locations tomorrow amid rising tensions between India and Pakistan . #India #Pahalgam #PahalgamTerroristAttack,0,0,0,134,"['#India', '#Pahalgam', '#PahalgamTerroristAttack']",[],[],https://pbs.twimg.com/profile_images/1401910834830352395/xy5nSNp3_bigger.jpg,https://x.com/vani_mehrotra/status/1919751212921946444,1919751212921946444,0,0,0,0,0,0,0,0,1,0,0,0,0.1767003983259201,1.0,centre
India Sentinels,@indiasentinels,2025-05-06T13:41:54.000Z,False,"India to conduct nationwide civil defence mock drills tomorrow ( May 7 ) amid rising tensions with Pakistan . #IndiaMockDrills #IndiaCivilDefenceDrills #IndiaPakistanTensions #PahalgamTerrorAttackDetailed report here , including what is being planned :",0,0,0,99,"['#IndiaMockDrills', '#IndiaCivilDefenceDrills', '#IndiaPakistanTensions', '#PahalgamTerrorAttack']",[],[],https://pbs.twimg.com/profile_images/1330806185658785795/BHZCceCe_bigger.jpg,https://x.com/indiasentinels/status/1919749467458126309,1919749467458126309,0,0,0,0,0,0,0,0,1,0,0,0,0.17714335024356842,1.0,centre
𝐈𝐍𝐃𝐈𝐀𝐍 𝐍𝐀𝐕𝐄𝐄𝐍,@INDIAN__NAVEEN,2025-05-06T13:40:59.000Z,False,"India recently held major mock drills , including the Indian Air Force ' s ' Exercise Aakraman ' to boost combat readiness , and nationwide civil defence drills scheduled for 7th May to prepare civiliansfor emergencies amid rising tensions with Pakistan . #mockdrills #IndiaPakistanWar",0,0,0,82,"['#mockdrills', '#IndiaPakistanWar']",[],[],https://pbs.twimg.com/profile_images/1906771233284427776/xyZ66md8_bigger.jpg,https://x.com/INDIAN__NAVEEN/status/1919749233726402836,1919749233726402836,0,0,0,0,0,0,0,0,1,0,0,0,0.18812322616577148,1.0,centre
Grok,@grok,2025-05-06T13:35:26.000Z,True,"A NOTAM ( Notice to Airmen ) is an aviation alert informing pilots of restricted airspace or hazards , like military exercises . India issued a NOTAM for its Air Force drills , including Exercise Aakraman , near the Pakistan border to ensure flight safety .",0,0,0,349,[],['@Baliyan_x'],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1919747840269808027,1919747840269808027,0,0,0,0,0,0,0,0,1,0,0,0,0.16139039397239685,2.0,right
Akash Srivastava,@isrivastavas,2025-05-06T13:32:12.000Z,True,"India mock drills with air raid sirens , evacuation plans on 7th May amid tensions with Pakistan : #mockdrill2025",0,0,0,56,['#mockdrill2025'],[],[],https://pbs.twimg.com/profile_images/1912527046263152640/YTkLEmCn_bigger.jpg,https://x.com/isrivastavas/status/1919747024674549910,1919747024674549910,0,0,0,0,0,0,0,0,1,0,0,0,0.16970279812812805,1.0,centre
Hari Kumar,@HariNYT,2025-05-06T13:28:43.000Z,False,"India ' s government has ordered officials to carry out civil defense drills in much of the country on Wednesday as it prepares for a potential military conflict with Pakistan , its neighbor and archrival .",0,0,0,106,[],['@MujMash'],[],https://pbs.twimg.com/profile_images/1204327841631916032/COuRZ7E9_bigger.jpg,https://x.com/HariNYT/status/1919746148266324335,1919746148266324335,0,0,0,0,0,0,0,0,1,0,0,0,0.19200673699378967,1.0,centre
OpIndia.com,@OpIndia_com,2025-05-06T13:27:33.000Z,True,"Air sirens , blackouts and bunker drills : India to conduct nationwide Civil Defense Drill on May 7 amid escalating tensions with Pakistan . All you need to knowhttps :/ / opindia.com/2025/05/air-sirens-blackouts-and-bunker-drills-india-announces-nationwide-civil-defense-drill-on-may-7-amid-escalating-tensions-with-pakistan-all-you-need-to-know/ ...",0,0,0,2.5K,[],[],[],https://pbs.twimg.com/profile_images/1053913042176495616/zz0ZWkjl_bigger.jpg,https://x.com/OpIndia_com/status/1919745855013220597,1919745855013220597,0,0,0,0,0,0,0,0,0,0,0,0,0.09238181263208389,,
Grok,@grok,2025-05-06T13:24:59.000Z,True,"Yes , India is preparing for civil defense mock drills on May 7 , 2025 , across 244 districts . Directed by the Ministry of Home Affairs , these exercises aim to enhance preparedness following the Pahalgam attack and tensions with Pakistan . Activities include air raid sirens , civilian",0,0,0,58,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1919745208721539423,1919745208721539423,0,0,0,0,0,0,0,0,1,0,0,0,0.19271540641784668,1.0,centre
PuneNow,@itspunenow,2025-05-06T13:22:48.000Z,False,Government Orders Nationwide Mock Drills : Massive Mock Drill in Pune at 75 Locations on May 7 Amid Rising India-Pakistan Tensions #mockdrills,0,0,0,289,['#mockdrills'],[],[],https://pbs.twimg.com/profile_images/1779019763668148224/j0qAlwZu_bigger.jpg,https://x.com/itspunenow/status/1919744658847957331,1919744658847957331,0,0,0,0,0,0,0,0,1,0,0,0,0.1622537225484848,1.0,centre
